@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {y, n}
@attribute CTC {n, y}
@attribute CTT {n, y}
@attribute Heating {n, y}
@attribute View {y, n}
@attribute RentCat {N, UN, LN}

@data
536, 2, 1, 0, y, y, n, n, n, UN
101, 3, 2, 1, n, n, n, y, n, LN
198, 3, 1, 1, y, n, y, n, n, LN
132, 1, 1, 0, n, y, y, y, n, N
435, 3, 1, 0, n, n, y, n, y, N
626, 3, 1, 0, n, y, y, n, n, N
120, 1, 1, 1, n, y, n, y, n, N
461, 3, 2, 1, y, y, y, y, n, UN
672, 2, 1, 1, y, y, y, y, n, UN
795, 1, 1, 1, y, y, y, y, n, UN
696, 3, 1, 1, y, n, n, n, y, UN
757, 3, 1, 0, y, y, n, y, n, UN
259, 3, 2, 1, n, n, y, n, n, LN
685, 3, 2, 1, n, y, y, y, n, N
467, 3, 2, 0, y, y, n, y, n, UN
232, 2, 1, 0, y, n, y, y, y, UN
743, 3, 1, 1, y, n, n, n, y, N
753, 3, 1, 1, n, y, n, y, n, N
133, 2, 1, 1, n, y, y, y, n, N
120, 2, 1, 0, n, y, y, n, n, UN
733, 2, 1, 0, y, y, n, y, n, UN
345, 3, 2, 1, n, y, n, n, n, N
485, 3, 2, 1, y, y, n, y, n, UN
795, 3, 1, 1, y, n, y, n, y, UN
465, 3, 2, 0, y, n, n, n, y, N
130, 2, 1, 1, n, n, n, y, y, UN
175, 3, 1, 1, n, y, n, y, y, UN
678, 2, 1, 0, y, y, y, y, n, UN
517, 2, 1, 1, y, y, n, y, n, UN
649, 1, 1, 0, y, y, n, n, n, UN
277, 1, 1, 0, y, n, y, y, y, UN
597, 1, 1, 1, y, y, n, y, n, UN
426, 2, 1, 1, y, y, n, y, n, UN
442, 3, 2, 1, n, n, n, y, n, LN
149, 3, 1, 1, n, n, y, n, n, LN
232, 1, 1, 0, n, n, n, n, y, UN
131, 2, 1, 0, y, n, y, y, y, UN
376, 3, 2, 1, n, n, n, y, n, LN
305, 2, 1, 0, n, y, y, y, n, N
239, 3, 2, 0, n, y, y, y, y, UN
248, 2, 1, 0, y, y, n, n, n, UN
310, 3, 1, 0, n, y, n, y, y, UN
783, 3, 1, 0, n, y, y, n, n, N
128, 3, 2, 1, n, n, n, n, n, LN
597, 3, 2, 0, y, n, n, y, y, N
577, 3, 2, 1, y, n, n, y, y, N
145, 1, 1, 0, n, y, n, n, n, N
178, 3, 2, 0, n, y, n, n, n, N
444, 3, 1, 1, n, n, n, n, y, N
139, 3, 1, 1, n, n, n, n, n, LN
317, 2, 1, 1, y, n, y, n, y, UN
655, 1, 1, 1, n, y, n, y, n, N
545, 3, 1, 0, y, n, n, y, y, UN
459, 3, 2, 1, y, n, y, n, y, UN
405, 3, 1, 1, n, y, n, n, y, UN
359, 3, 2, 1, n, y, n, y, n, N
258, 3, 2, 1, n, y, y, n, n, N
434, 3, 1, 1, n, n, n, n, n, LN
500, 3, 2, 0, y, n, y, y, y, N
111, 3, 1, 1, y, y, y, y, n, UN
620, 1, 1, 1, n, y, n, n, n, N
469, 3, 2, 0, y, y, n, y, n, UN
649, 3, 1, 1, n, n, y, y, y, N
401, 3, 1, 1, y, n, y, n, y, N
647, 3, 1, 1, y, n, y, n, y, N
730, 3, 1, 0, y, n, n, y, y, N
635, 1, 1, 0, y, y, y, y, n, UN
304, 1, 1, 1, n, n, y, y, y, UN
549, 3, 2, 0, n, n, n, n, y, N
468, 2, 1, 1, n, y, n, n, n, N
642, 1, 1, 1, y, y, y, y, n, UN
641, 1, 1, 0, y, y, n, n, n, UN
124, 2, 1, 1, y, n, y, y, y, UN
770, 3, 2, 0, y, n, y, y, y, N
627, 2, 1, 0, y, y, n, n, n, UN
728, 3, 2, 1, y, y, y, y, n, UN
524, 1, 1, 0, y, y, y, y, n, UN
183, 3, 2, 0, n, y, y, n, n, N
603, 1, 1, 1, n, y, n, n, n, UN
210, 2, 1, 0, y, y, n, y, n, UN
227, 2, 1, 1, n, y, n, y, n, N
107, 2, 1, 0, y, y, n, n, n, UN
719, 3, 1, 1, y, n, y, y, y, UN
144, 2, 1, 0, y, y, y, n, n, UN
589, 3, 1, 0, y, y, n, n, n, UN
181, 1, 1, 1, n, n, n, n, n, LN
342, 1, 1, 1, n, y, y, y, n, N
307, 3, 2, 0, n, y, n, y, n, N
575, 1, 1, 1, y, y, n, n, n, UN
650, 3, 2, 0, y, n, y, y, y, UN
409, 3, 1, 0, y, y, n, n, n, UN
348, 1, 1, 0, n, y, y, y, n, N
453, 3, 1, 1, y, n, n, y, y, N
404, 3, 2, 1, n, n, n, y, n, LN
111, 3, 1, 1, y, n, y, n, n, LN
117, 2, 1, 1, n, n, y, n, y, UN
415, 1, 1, 1, y, y, n, n, n, UN
712, 3, 2, 1, y, n, n, n, y, N
441, 3, 1, 0, n, y, n, n, n, N
340, 2, 1, 1, y, y, y, y, n, UN
459, 1, 1, 1, y, y, y, n, n, UN
298, 2, 1, 0, n, y, y, n, n, N
154, 1, 1, 1, y, y, y, n, n, UN
135, 2, 1, 1, y, y, n, y, n, UN
423, 3, 1, 1, n, n, y, y, y, N
629, 3, 2, 0, n, y, n, y, n, N
784, 1, 1, 0, y, y, y, n, n, UN
780, 3, 2, 0, y, y, y, y, n, UN
469, 3, 2, 1, y, n, n, y, y, N
705, 3, 2, 1, n, n, n, y, y, N
736, 3, 2, 1, y, n, y, n, y, N
318, 2, 1, 1, n, y, y, y, n, UN
374, 2, 1, 0, n, n, y, y, y, UN
506, 3, 1, 1, y, n, y, y, y, N
310, 3, 1, 1, y, y, y, n, n, UN
200, 2, 1, 1, n, y, y, n, n, N
142, 1, 1, 0, y, n, n, y, n, LN
409, 3, 2, 0, y, y, n, y, n, UN
795, 3, 2, 1, y, n, n, n, y, N
746, 2, 1, 0, y, y, n, n, n, UN
288, 2, 1, 0, n, y, n, n, n, N
437, 3, 2, 1, n, n, y, n, n, LN
227, 1, 1, 1, y, y, y, y, n, UN
424, 3, 2, 0, n, y, y, y, n, N
408, 3, 1, 1, y, n, n, n, n, LN
582, 2, 1, 1, y, y, y, n, n, UN
298, 2, 1, 0, y, y, n, n, n, UN
494, 1, 1, 1, y, y, n, n, n, UN
419, 2, 1, 1, n, y, y, y, n, N
198, 3, 1, 1, n, y, n, n, n, N
166, 3, 2, 1, n, n, y, n, n, LN
368, 3, 2, 1, y, y, n, y, n, UN
339, 1, 1, 0, y, n, y, y, y, UN
725, 3, 1, 1, y, n, n, y, y, N
404, 3, 2, 1, n, n, n, y, n, LN
217, 2, 1, 1, n, n, y, n, y, UN
263, 1, 1, 1, y, y, y, n, n, UN
318, 1, 1, 0, n, y, y, y, n, N
115, 2, 1, 1, y, y, y, n, n, UN
185, 1, 1, 0, n, n, y, n, n, LN
687, 3, 2, 0, y, y, y, n, n, UN
796, 3, 2, 1, n, n, y, y, y, N
321, 2, 1, 1, y, y, n, n, n, UN
797, 2, 1, 0, y, y, y, y, n, UN
237, 3, 1, 0, y, y, n, y, n, UN
201, 1, 1, 0, y, y, n, n, n, UN
784, 1, 1, 1, y, y, y, n, n, UN
152, 2, 1, 1, n, n, n, y, y, UN
407, 1, 1, 1, y, y, y, n, n, UN
631, 3, 1, 1, y, n, y, n, y, N
149, 1, 1, 1, n, y, n, y, n, N
194, 3, 1, 1, y, n, n, y, n, LN
421, 1, 1, 1, y, y, n, n, n, UN
138, 1, 1, 0, y, y, y, y, n, UN
475, 3, 1, 1, n, n, n, y, y, N
299, 2, 1, 1, n, n, n, y, y, UN
553, 3, 2, 0, y, n, y, n, y, N
276, 2, 1, 0, y, n, y, y, y, UN
149, 3, 1, 1, y, n, y, y, n, LN
503, 3, 2, 1, y, y, n, n, n, UN
511, 1, 1, 1, y, y, y, n, n, UN
642, 3, 1, 0, y, y, y, y, n, UN
436, 3, 1, 1, y, y, y, n, y, UN
252, 2, 1, 0, y, y, n, n, n, UN
319, 1, 1, 1, n, y, y, y, n, N
627, 3, 1, 1, y, y, y, y, n, UN
383, 3, 2, 1, n, n, n, n, n, LN
603, 3, 1, 0, y, n, n, y, y, N
211, 1, 1, 1, y, n, y, n, y, UN
503, 3, 1, 0, y, n, y, y, y, N
493, 1, 1, 0, y, y, n, n, n, UN
350, 2, 1, 1, y, y, y, y, n, UN
787, 3, 2, 1, n, n, y, n, y, N
323, 1, 1, 0, y, y, n, y, n, UN
471, 3, 2, 0, y, n, y, y, y, N
101, 3, 2, 0, n, y, n, n, n, N
248, 1, 1, 1, n, y, n, n, n, N
264, 3, 2, 1, y, n, y, y, n, LN
571, 2, 1, 0, y, y, n, n, n, UN
616, 1, 1, 0, y, y, n, y, n, UN
476, 3, 2, 0, y, n, n, y, y, N
474, 2, 1, 0, y, y, y, n, n, UN
549, 3, 1, 0, y, n, n, y, y, UN
422, 3, 1, 1, y, y, y, y, n, UN
383, 2, 1, 0, n, y, y, n, n, N
743, 3, 1, 0, y, n, n, n, y, N
415, 1, 1, 0, y, y, n, y, n, UN
151, 3, 2, 0, y, y, y, n, n, UN
658, 3, 2, 0, y, y, y, n, n, UN
205, 2, 1, 1, n, y, n, y, n, UN
173, 3, 2, 0, y, y, n, n, y, UN
260, 3, 2, 1, n, y, n, n, n, N
508, 3, 2, 0, y, y, n, y, n, UN
295, 3, 1, 1, y, y, y, y, n, UN
361, 3, 1, 1, n, y, y, y, y, UN
193, 3, 2, 1, y, n, y, n, n, LN
506, 3, 1, 1, y, n, y, y, y, UN
121, 1, 1, 1, n, y, y, n, n, N
316, 1, 1, 0, n, n, n, n, y, UN
759, 2, 1, 1, n, y, n, n, n, N
442, 3, 2, 0, y, n, y, n, y, N
169, 1, 1, 0, n, n, n, n, y, UN
655, 3, 2, 0, y, n, y, y, y, N
420, 3, 2, 1, y, n, n, n, n, LN
401, 3, 1, 1, y, n, y, n, y, UN
300, 2, 1, 0, y, y, n, y, n, UN
441, 3, 2, 1, n, y, n, y, n, N
175, 1, 1, 1, y, n, n, n, y, UN
396, 2, 1, 1, y, n, y, y, y, UN
447, 3, 2, 1, n, n, y, n, y, N
745, 2, 1, 1, y, y, y, y, n, UN
685, 2, 1, 1, y, y, n, y, n, UN
767, 2, 1, 1, y, y, n, y, n, UN
579, 3, 2, 0, n, n, y, n, y, N
777, 1, 1, 0, y, y, y, n, n, UN
706, 3, 1, 1, y, n, y, n, y, N
162, 2, 1, 1, y, y, y, n, n, UN
279, 2, 1, 1, y, n, n, y, y, UN
431, 3, 1, 0, y, n, n, y, y, N
652, 3, 1, 1, y, n, y, y, y, N
637, 1, 1, 0, y, y, y, n, n, UN
798, 3, 2, 0, n, n, n, n, y, N
130, 1, 1, 1, n, y, y, n, n, N
163, 3, 2, 1, y, y, y, n, n, UN
774, 1, 1, 1, y, y, n, y, n, UN
221, 3, 1, 0, y, y, n, n, n, UN
108, 2, 1, 1, y, y, n, y, n, UN
318, 1, 1, 0, n, y, n, y, n, N
669, 2, 1, 1, n, y, y, y, n, N
781, 3, 2, 0, y, n, y, n, y, N
227, 3, 1, 1, n, n, n, n, n, LN
204, 3, 2, 1, n, y, y, n, n, N
719, 1, 1, 1, y, y, y, n, n, UN
232, 3, 1, 1, y, n, y, n, n, LN
632, 3, 1, 1, n, n, y, y, y, N
587, 1, 1, 1, n, y, y, n, n, UN
187, 3, 1, 1, n, n, n, n, n, LN
290, 3, 2, 0, y, y, n, n, n, UN
772, 3, 2, 0, n, n, y, n, y, N
226, 2, 1, 1, n, n, n, y, y, UN
710, 1, 1, 0, y, y, n, n, n, UN
487, 3, 1, 1, y, n, y, y, y, N
438, 3, 1, 1, y, y, y, y, n, UN
431, 1, 1, 1, n, y, y, y, n, N
787, 3, 1, 1, y, n, y, n, y, UN
318, 3, 1, 0, y, y, n, n, n, UN
294, 3, 1, 1, y, n, y, y, n, LN
770, 3, 2, 0, y, y, y, y, n, UN
727, 3, 2, 1, n, y, y, y, n, N
513, 3, 2, 1, y, n, y, n, y, N
251, 1, 1, 0, y, y, y, n, n, UN
372, 2, 1, 1, y, y, n, n, n, UN
199, 2, 1, 0, n, n, n, y, y, UN
184, 2, 1, 0, n, y, y, n, n, N
143, 1, 1, 0, n, n, y, y, n, LN
366, 1, 1, 1, y, n, y, n, y, UN
312, 2, 1, 0, y, y, y, y, n, UN
757, 3, 1, 0, y, n, y, n, y, N
790, 3, 2, 1, y, n, y, n, y, N
258, 3, 2, 1, n, n, y, y, n, LN
708, 2, 1, 1, y, y, n, y, n, UN
508, 3, 2, 0, y, n, y, n, y, N
770, 3, 1, 0, y, y, n, y, n, UN
256, 3, 1, 0, y, y, y, n, n, UN
197, 2, 1, 0, y, y, n, n, n, UN
449, 3, 1, 1, y, n, n, y, n, LN
301, 1, 1, 1, y, y, n, n, n, UN
397, 1, 1, 0, y, n, y, n, y, UN
237, 3, 2, 1, y, n, y, n, n, LN
375, 3, 2, 1, n, y, y, y, y, UN
303, 3, 2, 0, y, y, y, y, n, UN
536, 3, 2, 0, n, n, y, n, y, N
542, 1, 1, 1, y, y, n, n, n, UN
184, 1, 1, 0, n, n, n, n, y, UN
127, 1, 1, 1, y, y, y, n, n, UN
759, 3, 2, 0, y, n, y, y, y, N
639, 3, 1, 1, n, n, n, y, y, N
382, 2, 1, 0, n, y, n, y, n, UN
125, 2, 1, 1, y, y, y, n, n, UN
154, 3, 2, 0, y, y, y, y, y, UN
752, 1, 1, 0, y, y, y, n, n, UN
299, 2, 1, 1, n, y, n, y, n, N
335, 2, 1, 1, y, y, n, y, n, UN
355, 1, 1, 0, y, n, n, n, y, UN
441, 3, 1, 1, n, y, n, y, n, N
684, 3, 2, 0, n, n, y, y, y, N
764, 3, 2, 0, y, n, y, y, y, N
270, 2, 1, 0, y, y, y, y, n, UN
647, 1, 1, 0, y, y, n, y, n, UN
396, 1, 1, 0, y, y, n, n, n, UN
529, 1, 1, 1, y, y, y, y, n, UN
186, 1, 1, 1, n, n, y, n, n, LN
171, 2, 1, 1, n, y, n, n, n, N
670, 3, 2, 1, n, y, n, n, n, N
437, 1, 1, 1, y, y, y, y, n, UN
214, 2, 1, 1, y, n, n, y, y, UN
211, 2, 1, 0, n, y, y, y, n, N
614, 1, 1, 0, y, y, n, y, n, UN
560, 3, 1, 0, n, y, y, y, n, N
422, 3, 1, 1, y, y, y, n, n, UN
691, 3, 1, 1, y, n, y, n, y, N
310, 1, 1, 0, n, y, n, n, n, N
224, 3, 1, 1, y, n, y, y, n, LN
295, 2, 1, 0, n, n, y, y, y, UN
426, 3, 1, 0, y, y, y, n, n, UN
187, 1, 1, 1, n, n, y, n, y, UN
217, 3, 1, 1, y, n, n, y, n, LN
100, 1, 1, 1, n, n, y, y, n, LN
268, 1, 1, 1, y, y, n, y, n, UN
216, 2, 1, 1, n, y, y, y, n, N
194, 3, 2, 0, n, y, n, n, y, UN
192, 1, 1, 1, y, y, y, y, n, UN
438, 1, 1, 1, n, y, n, n, n, N
562, 3, 2, 1, y, n, y, n, y, N
558, 2, 1, 1, y, y, n, n, n, UN
155, 1, 1, 0, n, n, n, y, n, LN
168, 3, 1, 1, y, n, y, n, n, LN
751, 2, 1, 0, y, y, n, y, n, UN
590, 3, 2, 0, n, n, n, y, y, N
129, 1, 1, 0, n, n, y, n, n, LN
417, 3, 2, 1, y, n, y, y, n, LN
259, 3, 2, 1, n, y, y, y, n, N
440, 3, 2, 1, y, y, y, n, n, UN
727, 1, 1, 1, y, y, n, n, n, UN
543, 3, 2, 0, n, y, n, y, n, N
436, 1, 1, 0, y, y, y, y, n, UN
438, 3, 2, 1, n, n, y, n, y, N
643, 2, 1, 1, y, y, y, n, n, UN
700, 3, 1, 0, n, n, y, y, y, UN
783, 3, 2, 1, n, y, n, y, n, N
539, 3, 1, 0, n, n, n, y, y, N
489, 3, 1, 1, y, y, y, y, n, UN
453, 3, 1, 1, y, y, n, y, n, UN
295, 3, 2, 1, y, n, n, y, n, LN
751, 3, 2, 0, y, n, y, y, y, N
382, 2, 1, 1, y, n, y, n, y, UN
301, 3, 2, 1, n, n, n, n, n, LN
359, 1, 1, 0, n, n, y, n, y, UN
426, 1, 1, 0, y, y, n, n, n, UN
144, 1, 1, 1, n, y, y, y, n, N
240, 2, 1, 1, n, y, y, y, n, UN
117, 2, 1, 1, n, n, n, n, y, UN
133, 1, 1, 1, y, n, y, y, n, LN
104, 3, 1, 1, y, y, y, y, n, UN
230, 3, 2, 1, y, n, y, y, n, LN
312, 3, 2, 0, n, y, n, n, y, UN
446, 3, 2, 0, n, n, n, y, y, N
469, 3, 2, 0, y, n, y, y, y, UN
109, 2, 1, 0, n, y, n, n, n, N
265, 2, 1, 0, n, n, y, n, y, UN
391, 2, 1, 1, y, n, y, y, y, UN
354, 3, 1, 1, y, n, y, n, n, LN
744, 3, 1, 0, y, n, y, y, y, N
256, 2, 1, 0, y, n, n, y, y, UN
608, 1, 1, 1, n, y, y, y, n, N
446, 1, 1, 1, y, y, y, n, n, UN
435, 3, 1, 1, y, y, y, n, y, UN
355, 3, 1, 1, y, n, n, n, n, LN
160, 3, 1, 1, n, y, n, n, n, N
419, 1, 1, 1, y, y, y, y, n, UN
307, 2, 1, 1, y, n, y, y, y, UN
132, 2, 1, 1, y, y, n, y, n, UN
110, 2, 1, 1, n, y, y, y, n, N
444, 3, 1, 0, n, n, n, y, y, N
164, 3, 2, 1, y, y, y, n, y, UN
157, 3, 2, 0, y, y, n, n, n, UN
506, 2, 1, 1, n, y, n, n, n, N
734, 3, 1, 1, n, n, n, n, y, N
194, 1, 1, 1, n, y, y, y, n, N
341, 2, 1, 0, y, n, n, n, y, UN
757, 2, 1, 0, y, y, n, y, n, UN
339, 1, 1, 1, n, y, y, y, n, N
281, 1, 1, 0, n, y, y, y, n, N
549, 1, 1, 0, n, y, y, y, n, N
412, 3, 1, 1, y, n, y, y, y, N
444, 2, 1, 0, n, y, y, n, n, N
182, 2, 1, 0, n, y, y, n, n, N
263, 1, 1, 0, n, n, y, n, y, UN
106, 1, 1, 1, y, n, y, y, y, UN
222, 3, 1, 0, y, y, y, y, n, UN
610, 3, 1, 0, y, n, n, y, y, UN
269, 3, 2, 1, n, n, n, y, n, LN
520, 3, 2, 1, y, n, y, n, y, N
710, 3, 1, 0, y, n, n, n, y, N
266, 3, 1, 0, n, y, n, n, n, UN
616, 3, 1, 1, y, y, n, y, n, UN
624, 3, 1, 0, y, n, n, n, y, N
263, 2, 1, 1, n, y, y, n, n, N
446, 3, 2, 1, n, y, y, n, n, N
606, 1, 1, 1, y, y, y, n, n, UN
186, 1, 1, 0, y, n, n, y, y, UN
294, 2, 1, 0, n, y, n, n, n, N
405, 1, 1, 0, n, y, y, n, n, N
159, 2, 1, 1, y, y, n, y, n, UN
110, 1, 1, 0, n, y, y, y, n, N
795, 1, 1, 1, y, y, n, n, n, UN
496, 3, 1, 0, y, n, y, y, y, N
152, 3, 1, 1, y, n, y, y, n, LN
615, 3, 2, 0, y, n, n, y, y, N
434, 2, 1, 0, y, y, n, y, n, UN
211, 3, 1, 1, n, y, n, y, n, UN
407, 3, 1, 1, n, n, n, n, y, N
195, 2, 1, 1, n, y, y, n, n, N
138, 1, 1, 0, n, n, y, y, n, LN
230, 1, 1, 0, n, y, n, y, n, N
185, 3, 1, 1, y, y, n, n, n, UN
443, 3, 1, 1, n, n, y, n, y, UN
136, 2, 1, 1, y, y, y, y, n, UN
219, 3, 2, 1, n, n, n, y, n, LN
395, 1, 1, 0, n, n, y, n, y, UN
739, 1, 1, 1, n, y, n, n, n, N
695, 3, 1, 1, y, n, n, y, y, UN
323, 3, 1, 0, n, y, y, y, n, N
201, 2, 1, 1, y, n, y, y, y, UN
404, 3, 1, 1, y, y, n, y, y, UN
794, 3, 2, 0, y, n, n, n, y, N
330, 1, 1, 0, y, n, y, n, y, UN
432, 3, 2, 0, y, n, n, n, y, N
295, 2, 1, 0, n, n, y, y, y, UN
696, 3, 1, 0, y, n, y, y, y, N
773, 3, 1, 1, n, n, n, y, y, N
374, 1, 1, 1, y, y, n, y, n, UN
207, 1, 1, 0, n, y, y, y, n, N
401, 3, 1, 0, n, y, n, n, n, N
135, 1, 1, 1, n, n, n, n, n, LN
400, 3, 1, 0, y, y, n, n, n, UN
749, 3, 2, 1, y, n, y, y, y, N
723, 3, 2, 0, y, y, n, y, n, UN
578, 2, 1, 1, y, y, y, n, n, UN
524, 3, 1, 1, y, n, n, n, y, N
632, 3, 1, 0, y, y, n, y, n, UN
756, 2, 1, 0, y, y, n, y, n, UN
425, 3, 2, 1, n, n, y, n, n, LN
709, 3, 1, 1, y, y, n, y, n, UN
575, 3, 1, 0, y, n, n, n, y, N
522, 3, 2, 0, y, n, n, n, y, N
350, 1, 1, 1, y, y, n, y, n, UN
781, 3, 2, 1, y, n, n, y, y, UN
683, 3, 2, 0, n, y, n, y, n, N
103, 3, 1, 0, y, y, n, y, y, UN
457, 3, 1, 1, n, n, y, n, y, N
188, 2, 1, 1, y, y, y, y, n, UN
424, 2, 1, 1, n, y, n, y, n, N
141, 1, 1, 0, n, n, n, y, y, UN
280, 2, 1, 0, y, y, n, y, n, UN
140, 1, 1, 0, n, y, y, y, n, UN
320, 3, 1, 1, n, n, y, n, n, LN
394, 2, 1, 0, n, y, y, y, n, N
367, 1, 1, 0, y, n, y, n, y, UN
380, 3, 1, 1, y, y, n, y, n, UN
276, 1, 1, 0, n, n, n, n, y, UN
692, 3, 2, 1, y, n, n, n, y, N
569, 3, 1, 1, y, n, y, y, y, N
536, 3, 1, 0, n, y, y, n, n, UN
358, 1, 1, 0, n, y, n, n, n, UN
212, 2, 1, 1, n, y, y, n, n, N
675, 3, 1, 0, y, y, y, y, n, UN
163, 3, 1, 1, n, n, n, y, n, LN
632, 2, 1, 0, n, y, n, n, n, N
220, 3, 1, 1, y, y, n, n, y, UN
172, 2, 1, 1, n, y, n, n, n, N
737, 1, 1, 1, n, y, y, y, n, UN
780, 3, 2, 1, n, n, n, y, y, N
462, 1, 1, 1, y, y, y, n, n, UN
177, 1, 1, 0, n, n, y, y, y, UN
680, 3, 1, 1, n, n, n, y, y, N
594, 3, 2, 0, y, n, y, n, y, N
103, 1, 1, 0, y, y, y, y, n, UN
333, 1, 1, 1, n, y, n, n, n, N
795, 2, 1, 0, y, y, n, n, n, UN
485, 1, 1, 1, y, y, n, n, n, UN
745, 3, 2, 0, y, y, n, y, n, UN
290, 3, 1, 1, n, y, n, n, n, UN
300, 3, 2, 0, n, y, y, n, n, N
668, 3, 1, 1, n, n, n, n, y, N
295, 3, 1, 1, n, n, y, y, n, LN
301, 1, 1, 1, n, y, y, y, n, N
738, 1, 1, 1, y, y, n, y, n, UN
334, 2, 1, 1, y, y, y, n, n, UN
193, 1, 1, 0, n, y, y, n, n, N
442, 3, 2, 1, y, n, y, n, y, N
481, 3, 1, 0, n, y, y, y, n, N
733, 3, 2, 0, y, n, y, y, y, N
392, 1, 1, 1, y, n, n, n, y, UN
264, 2, 1, 0, y, n, y, n, y, UN
387, 1, 1, 1, n, y, y, y, n, N
640, 2, 1, 0, y, y, n, n, n, UN
518, 3, 2, 1, y, n, n, n, y, N
713, 3, 2, 0, y, y, n, n, n, UN
131, 1, 1, 1, n, n, y, y, y, UN
319, 3, 1, 1, y, y, n, n, n, UN
559, 3, 2, 0, y, n, y, n, y, N
189, 2, 1, 0, y, y, n, n, n, UN
500, 3, 1, 1, n, n, n, y, y, UN
381, 2, 1, 1, n, n, n, y, y, UN
321, 2, 1, 1, n, y, n, y, n, N
456, 3, 2, 1, n, n, n, y, y, N
441, 1, 1, 0, y, y, n, n, n, UN
258, 2, 1, 0, n, y, n, n, n, N
731, 3, 2, 0, y, n, y, y, y, N
645, 3, 1, 1, y, n, y, n, y, N
647, 3, 1, 0, n, n, n, y, y, UN
354, 3, 2, 0, n, y, y, y, n, N
451, 3, 1, 0, y, n, y, y, y, N
224, 2, 1, 0, n, y, n, n, n, UN
276, 1, 1, 1, n, y, n, n, n, N
494, 3, 1, 0, y, y, n, y, n, UN
126, 2, 1, 1, n, y, y, y, n, N
322, 3, 2, 1, y, y, n, n, n, UN
389, 2, 1, 1, y, y, y, y, n, UN
108, 3, 2, 0, n, y, y, n, n, N
390, 2, 1, 1, y, y, y, y, n, UN
554, 3, 1, 1, n, y, y, y, n, N
493, 1, 1, 1, y, y, y, n, n, UN
254, 3, 2, 1, y, y, y, y, y, UN
563, 3, 1, 0, y, y, y, n, n, UN
596, 3, 2, 1, y, n, n, n, y, UN
428, 3, 2, 0, y, y, y, y, n, UN
144, 1, 1, 0, n, y, y, y, n, N
408, 3, 1, 0, y, y, n, y, n, UN
188, 1, 1, 1, y, n, n, n, y, UN
123, 2, 1, 0, n, y, y, y, n, UN
142, 1, 1, 0, y, n, y, y, y, UN
