@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {n, y}
@attribute CTC {y, n}
@attribute CTT {n, y}
@attribute Heating {n, y}
@attribute View {n, y}
@attribute RentCat {UN, LN, N}

@data
705, 2, 1, 1, n, y, y, y, n, N
186, 3, 1, 1, n, n, n, n, n, LN
705, 1, 1, 0, y, y, n, y, n, UN
164, 1, 1, 0, n, n, y, n, y, UN
190, 3, 2, 1, n, y, n, n, y, UN
217, 3, 1, 0, y, y, y, n, y, UN
213, 1, 1, 1, n, n, n, n, y, UN
480, 3, 2, 0, n, n, y, n, y, N
218, 1, 1, 1, y, n, y, n, y, UN
593, 2, 1, 1, n, y, n, n, n, N
345, 3, 2, 1, y, y, n, y, n, UN
718, 3, 2, 0, n, y, y, y, n, N
345, 3, 1, 0, n, y, y, n, y, UN
104, 1, 1, 0, y, n, y, y, n, LN
131, 1, 1, 1, y, n, y, n, n, LN
324, 1, 1, 0, n, n, y, n, y, UN
722, 3, 2, 0, n, n, n, n, y, N
187, 1, 1, 1, n, y, y, n, n, N
434, 3, 2, 1, y, n, y, n, n, LN
296, 3, 1, 1, y, n, y, n, n, LN
126, 1, 1, 0, n, n, n, n, y, UN
411, 3, 2, 1, y, n, y, y, n, LN
364, 3, 1, 1, y, n, y, n, n, LN
204, 3, 1, 1, y, n, y, n, n, LN
272, 3, 2, 1, n, n, n, n, n, LN
724, 3, 2, 0, n, n, y, y, y, N
370, 2, 1, 1, n, n, y, y, y, UN
633, 3, 1, 0, n, n, y, n, y, N
260, 2, 1, 0, y, y, y, n, n, UN
554, 1, 1, 0, n, y, n, y, n, N
365, 2, 1, 1, n, y, y, y, n, N
131, 1, 1, 1, n, y, y, y, n, N
796, 3, 1, 0, n, n, y, y, y, N
780, 3, 2, 0, n, n, y, y, y, N
774, 3, 2, 0, y, y, y, n, n, UN
392, 3, 1, 1, y, n, y, y, n, LN
756, 3, 1, 0, n, y, n, y, n, N
561, 3, 1, 0, n, n, y, n, y, N
140, 2, 1, 1, y, n, n, y, y, UN
701, 1, 1, 0, n, y, y, y, n, N
337, 1, 1, 0, y, n, n, y, y, UN
138, 3, 1, 1, y, n, n, y, n, LN
107, 1, 1, 1, y, n, n, n, n, LN
790, 1, 1, 1, n, y, n, y, n, N
541, 3, 1, 0, n, n, n, n, y, N
267, 3, 1, 1, y, n, y, y, n, LN
500, 3, 1, 1, n, n, n, n, y, UN
209, 3, 1, 0, y, y, n, y, y, UN
731, 1, 1, 1, n, y, n, n, n, N
594, 3, 1, 1, n, n, n, y, y, N
207, 2, 1, 0, y, n, y, y, y, UN
578, 3, 1, 0, n, n, y, y, y, N
662, 1, 1, 1, n, y, n, y, n, UN
556, 1, 1, 1, n, y, y, y, n, N
108, 3, 2, 1, n, n, n, y, n, LN
265, 2, 1, 0, y, y, n, n, n, UN
312, 2, 1, 1, n, n, y, n, y, UN
129, 1, 1, 0, n, n, n, n, n, LN
408, 2, 1, 0, y, y, y, n, n, UN
505, 1, 1, 0, n, y, y, y, n, N
569, 1, 1, 1, n, y, n, n, n, N
113, 3, 1, 1, n, y, y, y, y, UN
109, 1, 1, 0, n, n, y, n, n, LN
600, 3, 1, 0, y, y, n, y, n, UN
787, 3, 1, 0, n, n, y, n, y, N
147, 1, 1, 1, n, n, n, n, n, LN
166, 1, 1, 0, n, n, y, n, n, LN
649, 3, 1, 0, n, n, n, y, y, N
404, 3, 2, 0, y, y, y, y, y, UN
481, 3, 1, 1, n, n, y, y, y, N
253, 2, 1, 0, n, y, y, y, n, N
671, 2, 1, 0, n, y, y, y, n, UN
158, 1, 1, 0, n, n, n, n, y, UN
574, 3, 1, 0, n, n, y, n, y, N
750, 3, 2, 0, n, n, y, y, y, N
262, 1, 1, 0, y, n, y, n, y, UN
125, 1, 1, 0, y, n, y, n, n, LN
442, 3, 1, 1, n, n, n, y, n, LN
735, 3, 2, 0, n, y, n, y, n, N
118, 1, 1, 0, n, n, y, y, y, UN
388, 2, 1, 1, n, n, y, n, y, UN
140, 1, 1, 0, y, n, y, n, n, LN
473, 3, 2, 0, n, n, n, n, y, N
336, 2, 1, 0, n, n, n, y, y, UN
174, 3, 2, 1, n, y, n, n, n, UN
541, 3, 2, 1, y, n, n, n, y, UN
653, 2, 1, 1, n, y, y, y, n, N
638, 2, 1, 1, n, y, y, n, n, N
226, 3, 2, 1, n, n, n, n, n, LN
205, 3, 2, 0, n, y, y, n, n, N
439, 3, 1, 0, y, y, y, y, y, UN
178, 1, 1, 0, y, n, n, n, n, LN
403, 1, 1, 1, y, y, y, n, n, UN
428, 2, 1, 0, n, y, n, y, n, N
315, 2, 1, 1, n, n, y, y, y, UN
665, 3, 2, 1, n, y, n, n, n, N
548, 2, 1, 1, n, y, y, n, n, UN
787, 3, 2, 1, n, n, n, n, y, N
753, 3, 1, 0, y, y, n, n, n, UN
137, 1, 1, 0, y, n, n, n, n, LN
146, 3, 1, 1, n, n, n, y, n, LN
357, 1, 1, 1, y, n, y, y, y, UN
669, 3, 2, 0, y, n, n, y, y, N
288, 3, 2, 1, n, y, y, y, y, UN
564, 2, 1, 0, y, y, n, n, n, UN
142, 1, 1, 0, n, n, n, n, n, LN
190, 1, 1, 0, n, n, n, n, y, UN
143, 1, 1, 1, y, n, y, y, y, UN
387, 2, 1, 1, y, n, n, n, y, UN
125, 3, 1, 1, y, n, y, n, n, LN
559, 3, 1, 1, n, n, n, y, y, N
256, 1, 1, 0, n, n, n, n, y, UN
437, 3, 2, 1, y, n, y, n, n, LN
390, 3, 1, 1, y, n, n, n, n, LN
202, 3, 1, 1, y, n, y, y, n, LN
295, 3, 1, 0, y, y, n, y, n, UN
656, 2, 1, 1, n, y, y, n, n, N
757, 2, 1, 1, n, y, n, y, n, N
763, 2, 1, 1, n, y, y, n, n, N
143, 3, 1, 1, n, y, n, y, y, UN
785, 2, 1, 0, n, y, n, n, n, N
372, 3, 1, 1, y, n, y, y, n, LN
418, 1, 1, 0, n, y, n, y, n, N
107, 3, 2, 1, y, n, y, y, n, LN
322, 3, 1, 1, n, n, y, y, n, LN
166, 2, 1, 0, y, n, n, y, y, UN
151, 1, 1, 0, y, n, y, n, y, UN
773, 3, 2, 0, n, y, y, y, n, N
142, 3, 2, 1, y, y, y, y, n, UN
379, 2, 1, 0, n, y, n, n, n, N
177, 1, 1, 0, y, n, y, y, n, LN
288, 3, 1, 1, n, n, y, n, n, LN
340, 3, 2, 1, y, y, y, n, y, UN
384, 1, 1, 0, n, n, y, y, y, UN
394, 3, 2, 1, y, y, n, n, y, UN
316, 1, 1, 0, n, n, y, n, y, UN
714, 3, 1, 1, n, y, y, n, n, N
464, 2, 1, 0, n, y, y, y, n, N
103, 1, 1, 0, n, n, n, n, n, LN
575, 3, 2, 0, y, y, n, n, n, UN
349, 2, 1, 0, y, n, y, n, y, UN
578, 2, 1, 1, n, y, y, n, n, N
229, 1, 1, 0, y, n, y, y, y, UN
241, 1, 1, 1, n, n, n, n, y, UN
343, 1, 1, 0, y, n, n, n, y, UN
285, 3, 2, 1, n, n, n, n, n, LN
213, 2, 1, 1, n, n, n, y, y, UN
326, 3, 1, 1, n, n, y, y, n, LN
708, 2, 1, 0, n, y, n, y, n, N
177, 1, 1, 1, y, n, n, n, n, LN
115, 3, 1, 1, y, n, y, y, n, LN
365, 1, 1, 1, n, n, y, n, y, UN
260, 2, 1, 0, n, n, n, y, y, UN
772, 3, 2, 0, n, n, y, n, y, N
301, 1, 1, 1, y, n, n, y, y, UN
697, 1, 1, 1, y, y, y, y, n, UN
282, 2, 1, 0, n, n, n, n, y, UN
432, 3, 2, 1, n, n, y, y, n, LN
416, 3, 1, 1, n, n, n, y, n, LN
228, 1, 1, 1, n, y, y, y, n, UN
246, 3, 2, 1, y, n, y, n, n, LN
760, 3, 1, 0, n, n, y, n, y, N
265, 1, 1, 1, y, n, n, y, y, UN
659, 1, 1, 1, n, y, n, y, n, N
452, 3, 1, 0, n, y, y, n, n, UN
139, 1, 1, 0, y, n, n, n, y, UN
179, 3, 1, 1, y, n, y, n, n, LN
125, 1, 1, 0, y, y, n, y, n, UN
262, 2, 1, 1, y, n, n, y, y, UN
699, 3, 1, 1, y, n, n, n, y, N
264, 2, 1, 1, y, n, n, n, y, UN
252, 3, 2, 1, y, n, n, n, n, LN
243, 2, 1, 0, y, n, n, n, y, UN
739, 1, 1, 1, n, y, n, n, n, N
647, 3, 1, 1, n, n, y, y, y, UN
394, 1, 1, 0, n, y, y, n, n, N
189, 2, 1, 0, y, n, n, n, y, UN
132, 2, 1, 1, y, n, y, y, y, UN
482, 3, 2, 0, n, n, y, n, y, N
217, 2, 1, 0, n, n, y, n, y, UN
321, 3, 2, 1, y, y, y, n, y, UN
209, 1, 1, 1, n, n, n, n, y, UN
776, 3, 1, 0, y, n, y, y, y, N
680, 3, 2, 0, n, n, n, y, y, N
222, 1, 1, 0, y, n, y, n, y, UN
181, 3, 1, 1, y, n, y, n, n, LN
334, 3, 1, 1, n, n, y, y, n, LN
159, 1, 1, 1, n, n, y, n, n, LN
547, 3, 1, 0, n, n, n, n, y, UN
509, 3, 2, 0, n, y, y, n, n, N
662, 2, 1, 0, n, y, n, y, n, N
307, 3, 2, 0, n, y, n, n, y, UN
530, 3, 1, 0, n, y, n, n, n, UN
692, 2, 1, 0, n, y, y, n, n, N
203, 2, 1, 1, n, n, n, y, y, UN
343, 3, 2, 1, y, n, y, y, n, LN
181, 3, 1, 1, n, n, y, n, n, LN
600, 1, 1, 1, y, y, y, y, n, UN
562, 3, 2, 1, n, y, n, y, n, N
209, 2, 1, 0, n, y, n, n, n, N
167, 1, 1, 1, y, n, n, y, y, UN
158, 3, 1, 1, y, n, y, n, n, LN
591, 1, 1, 1, y, y, n, n, n, UN
729, 2, 1, 0, n, y, n, n, n, N
487, 3, 2, 1, n, y, n, y, n, N
296, 3, 2, 1, n, n, y, y, n, LN
404, 3, 1, 1, n, n, y, n, n, LN
448, 3, 2, 0, y, n, y, n, y, N
454, 2, 1, 0, y, y, n, n, n, UN
139, 1, 1, 1, n, n, n, n, n, LN
391, 2, 1, 0, n, y, y, y, n, N
795, 1, 1, 1, n, y, y, n, n, UN
589, 3, 1, 1, n, n, y, y, y, UN
469, 2, 1, 1, n, y, n, y, n, N
592, 1, 1, 0, n, y, y, y, n, UN
407, 1, 1, 0, n, y, y, n, n, N
150, 2, 1, 0, y, n, y, n, y, UN
408, 3, 2, 0, y, y, n, y, y, UN
374, 3, 2, 1, y, n, y, n, n, LN
418, 3, 1, 1, y, n, y, y, y, N
706, 2, 1, 1, y, y, n, n, n, UN
606, 3, 2, 0, n, y, y, y, n, N
473, 2, 1, 0, n, y, n, y, n, UN
465, 3, 1, 1, n, y, n, y, n, N
258, 3, 1, 1, n, n, y, n, n, LN
750, 3, 2, 1, n, n, y, n, y, UN
737, 3, 1, 0, n, y, n, n, n, N
364, 2, 1, 1, n, n, n, y, y, UN
764, 1, 1, 1, n, y, n, y, n, N
525, 3, 2, 0, y, n, n, n, y, N
231, 3, 1, 0, y, y, n, n, y, UN
180, 1, 1, 1, y, n, n, y, n, LN
709, 1, 1, 1, n, y, y, y, n, N
173, 3, 1, 1, y, y, y, n, n, UN
357, 3, 1, 1, n, y, y, n, n, N
373, 1, 1, 0, y, n, n, y, y, UN
179, 2, 1, 1, y, n, n, y, y, UN
574, 2, 1, 0, n, y, n, y, n, N
480, 1, 1, 0, n, y, n, y, n, N
595, 3, 2, 0, n, n, y, y, y, N
445, 3, 2, 1, y, y, y, y, n, UN
402, 3, 2, 1, n, n, y, y, n, LN
254, 3, 1, 1, y, n, y, y, n, LN
340, 3, 2, 1, y, n, n, y, n, LN
729, 3, 2, 0, n, y, n, n, n, UN
296, 2, 1, 0, n, y, n, n, n, N
168, 1, 1, 1, y, n, n, y, y, UN
313, 2, 1, 0, n, n, n, n, y, UN
518, 2, 1, 0, n, y, n, n, n, UN
514, 3, 1, 1, n, y, y, n, n, UN
261, 3, 2, 1, n, n, n, y, n, LN
388, 1, 1, 1, n, y, n, n, n, N
195, 3, 2, 1, n, n, y, y, n, LN
638, 2, 1, 0, n, y, n, y, n, N
187, 3, 1, 0, n, y, n, n, n, N
169, 3, 2, 1, y, n, n, y, n, LN
225, 2, 1, 1, n, n, y, y, y, UN
784, 3, 2, 0, n, n, n, n, y, N
623, 3, 1, 1, n, n, y, y, y, UN
110, 1, 1, 1, n, n, n, y, n, LN
207, 2, 1, 0, n, n, n, n, y, UN
136, 3, 1, 1, y, n, y, y, n, LN
259, 2, 1, 1, n, y, n, y, n, N
442, 2, 1, 0, n, y, y, n, n, N
488, 1, 1, 0, y, y, n, n, n, UN
307, 3, 1, 1, y, n, y, y, n, LN
185, 1, 1, 1, n, n, y, n, n, LN
178, 3, 1, 1, n, n, n, y, n, LN
279, 2, 1, 1, y, n, n, n, y, UN
664, 1, 1, 0, y, y, n, y, n, UN
413, 3, 1, 0, n, n, y, y, y, N
112, 3, 1, 1, n, y, y, y, n, N
749, 2, 1, 1, n, y, n, y, n, N
252, 2, 1, 0, n, n, n, n, y, UN
616, 1, 1, 1, y, y, y, y, n, UN
759, 3, 1, 1, n, y, y, n, n, N
236, 3, 2, 1, y, y, n, n, n, UN
401, 3, 1, 1, n, n, y, n, n, LN
612, 3, 1, 0, y, n, y, y, y, N
138, 3, 1, 1, y, y, y, n, y, UN
230, 2, 1, 0, y, n, y, n, y, UN
763, 3, 1, 0, n, n, y, n, y, N
434, 3, 2, 1, y, n, n, y, n, LN
651, 3, 1, 0, n, n, y, n, y, N
293, 1, 1, 0, y, n, n, y, y, UN
228, 3, 2, 1, y, y, n, y, n, UN
662, 3, 1, 1, n, n, n, n, y, N
700, 1, 1, 1, n, y, y, n, n, N
215, 3, 2, 1, n, n, n, y, n, LN
224, 3, 2, 1, y, n, y, n, n, LN
201, 2, 1, 0, y, n, y, n, y, UN
155, 1, 1, 0, y, n, n, y, n, LN
231, 1, 1, 1, y, n, n, n, y, UN
211, 3, 2, 1, n, n, n, n, n, LN
115, 2, 1, 0, y, n, y, y, y, UN
283, 2, 1, 0, n, y, n, n, n, N
549, 1, 1, 0, n, y, n, n, n, N
653, 2, 1, 1, n, y, n, y, n, N
729, 2, 1, 0, y, y, y, n, n, UN
501, 3, 2, 1, n, y, y, y, n, N
726, 3, 1, 0, n, n, n, n, y, N
301, 3, 1, 1, y, n, y, y, n, LN
303, 2, 1, 1, y, n, n, y, y, UN
749, 1, 1, 1, n, y, y, y, n, N
702, 3, 2, 0, n, n, y, n, y, N
413, 1, 1, 1, n, y, n, n, n, N
756, 3, 2, 1, n, y, n, y, n, UN
100, 1, 1, 1, y, n, y, y, n, LN
242, 1, 1, 0, n, n, y, y, y, UN
281, 3, 1, 1, y, n, n, y, n, LN
799, 3, 1, 0, n, n, n, y, y, UN
755, 3, 1, 1, n, y, n, y, n, N
742, 3, 2, 1, n, n, y, n, y, N
743, 3, 2, 0, y, n, n, y, y, N
738, 2, 1, 1, y, y, y, n, n, UN
673, 2, 1, 1, n, y, y, y, n, N
391, 1, 1, 1, y, y, n, y, n, UN
772, 2, 1, 1, n, y, n, n, n, N
354, 2, 1, 1, y, y, y, y, n, UN
149, 1, 1, 0, y, n, y, y, n, LN
323, 1, 1, 1, n, n, y, n, y, UN
264, 3, 2, 1, n, y, y, n, y, UN
549, 2, 1, 0, n, y, y, n, n, N
733, 3, 1, 0, y, n, y, n, y, N
759, 3, 2, 0, y, n, n, n, y, UN
355, 3, 2, 1, y, n, y, n, n, LN
254, 3, 2, 1, y, n, n, n, n, LN
135, 1, 1, 1, n, n, n, y, n, LN
161, 2, 1, 0, y, n, y, y, y, UN
371, 3, 2, 1, y, y, y, n, y, UN
717, 2, 1, 0, n, y, n, n, n, N
114, 1, 1, 1, y, n, y, n, n, LN
297, 3, 1, 1, n, n, y, n, n, LN
439, 3, 1, 1, n, n, y, y, n, LN
338, 3, 1, 0, n, y, n, y, y, UN
594, 2, 1, 1, n, y, y, y, n, N
568, 3, 2, 0, n, n, n, n, y, UN
127, 1, 1, 0, n, y, y, n, n, N
360, 3, 1, 1, y, n, n, y, n, LN
724, 3, 1, 1, n, n, n, n, y, UN
475, 3, 2, 0, n, n, y, n, y, N
328, 2, 1, 0, n, n, y, y, y, UN
192, 2, 1, 0, y, n, n, n, y, UN
741, 3, 1, 0, n, n, n, y, y, N
216, 1, 1, 0, y, n, n, n, y, UN
263, 3, 1, 0, y, y, y, n, y, UN
339, 2, 1, 1, n, n, y, y, y, UN
525, 3, 2, 0, n, n, n, y, y, N
151, 3, 1, 1, y, n, y, n, n, LN
370, 3, 1, 0, n, y, n, n, n, UN
688, 3, 1, 1, n, n, n, n, y, UN
135, 3, 2, 1, n, n, y, n, n, LN
207, 2, 1, 1, y, y, n, y, n, UN
370, 3, 2, 0, n, y, y, y, n, UN
715, 3, 2, 0, n, n, y, y, y, N
248, 2, 1, 0, n, n, y, n, y, UN
142, 1, 1, 1, y, n, y, n, y, UN
367, 3, 1, 1, y, n, n, n, n, LN
521, 1, 1, 0, n, y, n, n, n, N
202, 3, 2, 1, n, n, n, y, n, LN
730, 3, 2, 0, n, y, y, n, n, N
679, 3, 2, 0, n, y, n, n, n, N
369, 3, 1, 1, n, n, y, n, n, LN
442, 3, 1, 1, n, n, y, n, n, LN
282, 1, 1, 1, y, y, y, n, n, UN
141, 1, 1, 0, y, y, n, n, n, UN
120, 1, 1, 1, n, n, y, n, n, LN
130, 3, 2, 1, y, n, n, y, n, LN
319, 1, 1, 1, y, n, n, n, y, UN
301, 3, 2, 0, n, y, y, n, y, UN
128, 3, 1, 1, n, n, y, n, n, LN
110, 1, 1, 1, n, n, n, n, n, LN
688, 3, 1, 1, n, n, y, y, y, N
491, 3, 2, 1, n, n, n, y, y, N
140, 2, 1, 1, y, n, y, n, y, UN
334, 3, 2, 1, y, n, y, y, n, LN
262, 1, 1, 1, n, n, y, n, y, UN
542, 1, 1, 0, n, y, y, n, n, N
766, 3, 1, 0, y, n, n, n, y, UN
457, 3, 2, 0, n, n, n, y, y, UN
460, 3, 2, 1, n, n, y, n, y, N
395, 2, 1, 1, n, n, y, y, y, UN
312, 1, 1, 1, n, n, n, y, y, UN
382, 3, 1, 1, y, n, n, y, n, LN
158, 2, 1, 1, y, y, n, n, n, UN
583, 3, 2, 0, n, n, n, n, y, N
784, 3, 1, 1, n, y, n, y, n, UN
147, 3, 1, 1, n, y, y, y, y, UN
255, 1, 1, 0, y, n, y, n, y, UN
208, 3, 2, 1, n, n, y, y, n, LN
422, 2, 1, 0, y, y, n, y, n, UN
665, 2, 1, 1, n, y, y, y, n, UN
714, 3, 1, 0, n, y, y, n, n, UN
497, 3, 1, 1, n, n, n, n, y, N
323, 3, 2, 0, n, y, y, y, y, UN
400, 3, 2, 1, n, n, n, y, n, LN
399, 3, 2, 1, n, y, n, n, y, UN
219, 2, 1, 1, n, n, n, y, y, UN
324, 2, 1, 0, n, n, n, n, y, UN
604, 3, 1, 0, n, n, n, n, y, N
405, 3, 2, 1, n, n, y, n, n, LN
585, 1, 1, 1, n, y, y, y, n, UN
259, 1, 1, 0, y, y, y, n, n, UN
176, 2, 1, 0, n, n, y, y, y, UN
339, 3, 2, 1, y, n, n, n, n, LN
612, 1, 1, 1, n, y, y, y, n, N
418, 3, 2, 1, y, y, n, n, y, UN
123, 3, 1, 1, n, n, y, y, n, LN
359, 2, 1, 1, y, n, y, y, y, UN
138, 2, 1, 0, y, n, y, y, y, UN
478, 3, 1, 0, n, y, n, y, n, UN
700, 3, 1, 1, n, n, y, y, y, N
174, 1, 1, 0, y, n, y, n, n, LN
330, 1, 1, 1, y, y, y, y, n, UN
138, 3, 1, 1, n, n, n, n, n, LN
338, 2, 1, 0, n, y, y, y, n, N
360, 2, 1, 1, n, n, n, y, y, UN
546, 1, 1, 1, y, y, y, n, n, UN
403, 3, 1, 0, y, n, n, n, y, N
386, 1, 1, 1, n, n, y, n, y, UN
272, 2, 1, 1, y, n, y, n, y, UN
100, 3, 2, 1, y, n, n, y, n, LN
215, 1, 1, 1, n, y, y, y, n, N
657, 3, 2, 0, n, n, y, n, y, N
583, 3, 2, 0, n, y, y, n, n, UN
333, 1, 1, 0, n, n, y, y, y, UN
322, 1, 1, 1, n, y, y, n, n, N
368, 2, 1, 1, n, n, n, y, y, UN
539, 3, 2, 0, n, n, y, y, y, N
720, 3, 2, 0, n, y, y, n, n, UN
202, 1, 1, 0, y, n, y, n, y, UN
511, 3, 2, 1, n, y, n, y, n, UN
248, 1, 1, 1, y, n, y, n, y, UN
654, 3, 2, 0, n, y, y, y, n, N
174, 3, 2, 1, y, n, y, n, n, LN
692, 3, 1, 0, n, n, y, n, y, N
227, 1, 1, 0, y, n, n, n, y, UN
386, 1, 1, 0, n, n, y, n, y, UN
528, 3, 1, 0, n, n, n, y, y, N
331, 1, 1, 0, y, n, n, y, y, UN
109, 1, 1, 1, n, n, n, y, n, LN
602, 3, 1, 1, y, n, y, n, y, UN
347, 1, 1, 0, n, n, y, y, y, UN
224, 2, 1, 1, n, n, n, n, y, UN
225, 3, 2, 0, n, y, n, n, y, UN
633, 3, 1, 1, y, n, n, n, y, N
742, 3, 2, 0, n, n, n, y, y, N
114, 1, 1, 0, n, n, n, n, n, LN
681, 2, 1, 0, n, y, n, n, n, N
465, 3, 2, 1, n, y, y, y, n, N
730, 3, 1, 0, n, n, n, y, y, N
321, 2, 1, 0, n, n, n, y, y, UN
589, 3, 2, 0, y, n, y, y, y, N
594, 2, 1, 1, n, y, y, y, n, N
212, 3, 1, 1, n, n, y, n, n, LN
707, 3, 1, 0, n, n, y, y, y, N
154, 1, 1, 0, n, n, y, n, n, LN
157, 1, 1, 1, n, n, n, y, n, LN
587, 3, 2, 0, n, y, n, y, n, UN
146, 2, 1, 0, n, y, n, y, n, N
136, 1, 1, 0, n, n, y, y, y, UN
498, 3, 1, 0, n, y, n, n, n, N
406, 3, 1, 1, y, n, y, y, n, LN
441, 1, 1, 1, n, y, y, n, n, N
314, 3, 1, 1, n, y, y, n, y, UN
160, 3, 2, 1, y, n, y, y, n, LN
301, 2, 1, 0, n, n, n, n, y, UN
395, 2, 1, 0, n, n, n, n, y, UN
119, 1, 1, 0, n, n, y, y, y, UN
159, 1, 1, 0, y, n, n, n, n, LN
362, 3, 1, 0, n, y, n, n, y, UN
223, 1, 1, 0, y, n, n, y, y, UN
756, 3, 1, 1, n, n, y, n, y, N
298, 1, 1, 1, n, n, n, y, y, UN
164, 1, 1, 0, y, n, n, n, n, LN
693, 1, 1, 1, n, y, n, n, n, N
364, 3, 1, 1, n, n, y, n, n, LN
621, 1, 1, 0, n, y, n, y, n, UN
750, 3, 2, 0, n, y, n, n, n, N
522, 2, 1, 0, n, y, n, n, n, N
483, 2, 1, 1, n, y, n, n, n, N
386, 1, 1, 1, y, n, n, y, y, UN
494, 1, 1, 1, n, y, y, y, n, N
664, 3, 1, 0, n, n, n, y, y, N
354, 3, 1, 1, y, n, n, y, n, LN
769, 1, 1, 0, n, y, y, y, n, N
272, 2, 1, 0, n, n, n, y, y, UN
735, 3, 1, 0, n, n, y, y, y, UN
310, 2, 1, 1, n, n, n, y, y, UN
173, 1, 1, 0, y, n, n, y, n, LN
494, 3, 1, 1, y, n, n, n, y, N
172, 2, 1, 0, n, n, y, y, y, UN
370, 1, 1, 0, n, n, n, y, y, UN
305, 1, 1, 0, y, y, y, y, n, UN
435, 3, 1, 1, y, n, y, y, y, N
630, 3, 2, 1, n, n, y, n, y, N
709, 2, 1, 1, y, y, n, y, n, UN
302, 2, 1, 1, y, y, n, y, n, UN
276, 2, 1, 1, y, n, y, y, y, UN
440, 1, 1, 1, n, y, n, y, n, N
176, 3, 2, 1, n, n, y, y, n, LN
790, 3, 1, 0, n, n, y, y, y, N
143, 1, 1, 1, n, n, n, y, n, LN
546, 1, 1, 1, n, y, y, y, n, N
291, 3, 1, 1, n, n, y, n, n, LN
101, 1, 1, 1, y, n, n, y, n, LN
286, 3, 2, 1, y, n, y, n, n, LN
149, 3, 2, 1, n, n, n, y, n, LN
182, 2, 1, 1, n, n, y, n, y, UN
370, 1, 1, 1, n, n, y, y, y, UN
721, 2, 1, 1, n, y, y, n, n, N
744, 1, 1, 1, n, y, y, y, n, N
371, 3, 2, 1, n, n, y, y, n, LN
310, 3, 2, 0, n, y, y, y, n, UN
674, 2, 1, 0, n, y, y, y, n, N
