@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {y, n}
@attribute CTC {n, y}
@attribute CTT {n, y}
@attribute Heating {y, n}
@attribute View {y, n}
@attribute RentCat {N, UN, LN}

@data
388, 1, 1, 0, y, y, n, n, n, UN
479, 3, 2, 1, y, n, y, n, y, N
440, 3, 2, 0, y, n, y, n, y, N
754, 2, 1, 1, n, y, n, n, n, N
264, 3, 2, 1, y, n, y, y, n, LN
199, 3, 2, 1, n, y, n, y, n, N
367, 2, 1, 0, y, n, n, y, y, UN
360, 3, 1, 1, n, n, n, y, n, LN
235, 1, 1, 1, n, y, y, n, n, N
288, 3, 1, 0, y, y, y, n, n, UN
148, 3, 2, 1, y, n, n, y, n, LN
754, 2, 1, 1, y, y, y, n, n, UN
485, 3, 2, 0, n, n, n, y, y, UN
466, 2, 1, 1, y, y, y, n, n, UN
368, 1, 1, 0, n, y, n, y, n, N
637, 3, 2, 1, y, n, n, n, y, N
248, 1, 1, 1, n, y, n, n, n, UN
342, 3, 1, 1, n, y, n, y, n, N
166, 1, 1, 0, y, n, y, n, y, UN
712, 2, 1, 1, y, y, y, y, n, UN
547, 3, 1, 0, y, y, n, y, n, UN
200, 2, 1, 1, y, y, y, n, n, UN
355, 2, 1, 1, n, y, y, y, n, UN
787, 3, 2, 0, y, n, n, y, y, UN
525, 3, 1, 0, n, n, n, y, y, N
215, 2, 1, 0, y, y, n, y, n, UN
678, 1, 1, 1, y, y, y, n, n, UN
786, 3, 1, 0, y, n, y, y, y, UN
688, 3, 2, 1, y, n, y, n, y, N
789, 3, 2, 1, y, y, y, y, n, UN
228, 1, 1, 0, y, n, n, n, y, UN
245, 1, 1, 1, n, y, y, n, n, UN
672, 3, 2, 0, y, n, n, n, y, N
616, 3, 1, 0, y, n, y, n, y, N
113, 1, 1, 1, y, n, y, n, y, UN
530, 3, 2, 1, y, n, y, y, y, N
643, 2, 1, 0, y, y, n, y, n, UN
641, 1, 1, 0, y, y, n, y, n, UN
378, 3, 1, 0, n, y, n, n, n, N
341, 2, 1, 0, n, y, y, n, n, N
628, 3, 1, 1, n, y, y, n, n, N
511, 2, 1, 1, y, y, y, y, n, UN
278, 1, 1, 0, n, y, n, n, n, N
342, 3, 2, 0, y, y, n, y, n, UN
285, 1, 1, 1, n, n, n, y, y, UN
753, 3, 1, 0, n, y, y, y, n, UN
467, 2, 1, 1, n, y, y, n, n, N
368, 1, 1, 1, n, y, y, n, n, N
358, 1, 1, 0, n, y, y, y, n, N
354, 2, 1, 1, y, y, y, n, n, UN
662, 3, 1, 0, y, n, n, n, y, N
437, 3, 1, 1, y, y, n, n, y, UN
149, 3, 1, 0, n, y, y, y, n, N
574, 3, 2, 0, y, y, y, n, n, UN
374, 3, 2, 1, n, n, n, y, n, LN
140, 2, 1, 0, y, y, n, y, n, UN
759, 3, 1, 1, y, n, n, y, y, N
380, 2, 1, 1, n, y, y, y, n, N
772, 3, 2, 0, n, n, y, n, y, N
708, 2, 1, 0, y, y, y, n, n, UN
502, 3, 2, 1, y, n, y, n, y, UN
363, 3, 2, 1, y, n, n, y, n, LN
388, 3, 2, 0, n, y, y, y, n, N
123, 1, 1, 0, y, n, n, n, n, LN
224, 3, 2, 0, n, y, y, y, n, UN
761, 3, 2, 0, n, y, y, y, n, N
586, 3, 2, 1, y, n, y, y, y, N
126, 1, 1, 1, y, n, y, y, y, UN
577, 3, 1, 0, n, y, n, n, n, N
256, 1, 1, 0, n, n, y, y, y, UN
116, 3, 2, 1, n, y, n, n, n, N
384, 3, 1, 1, y, n, y, n, n, LN
190, 1, 1, 0, y, n, y, n, y, UN
134, 2, 1, 1, n, y, y, y, n, N
671, 3, 1, 0, y, n, y, y, y, N
295, 1, 1, 1, n, n, n, n, y, UN
648, 3, 1, 0, y, n, n, y, y, UN
180, 3, 2, 1, y, n, n, y, n, LN
175, 1, 1, 1, y, y, n, y, n, UN
230, 3, 2, 1, y, n, n, y, n, LN
349, 1, 1, 0, n, y, y, y, n, N
378, 1, 1, 0, y, y, n, n, n, UN
732, 3, 1, 1, n, n, n, y, y, N
393, 2, 1, 1, y, y, y, n, n, UN
294, 1, 1, 0, n, n, y, y, y, UN
417, 3, 2, 1, y, y, n, y, n, UN
271, 2, 1, 1, y, n, n, y, y, UN
350, 3, 1, 0, y, y, y, y, y, UN
772, 3, 1, 0, y, n, n, y, y, UN
143, 2, 1, 0, n, y, n, y, n, N
195, 3, 1, 1, n, y, y, y, n, N
464, 3, 2, 1, y, n, y, y, y, UN
693, 3, 2, 0, y, n, y, y, y, N
635, 3, 2, 1, y, n, y, n, y, N
664, 2, 1, 0, y, y, n, n, n, UN
401, 2, 1, 1, n, y, n, n, n, UN
180, 1, 1, 0, y, n, y, y, y, UN
163, 1, 1, 0, n, y, n, y, n, UN
257, 3, 2, 1, y, y, n, y, n, UN
553, 3, 1, 0, y, n, y, y, y, N
216, 3, 2, 1, n, y, n, y, n, N
200, 2, 1, 1, y, y, n, n, n, UN
584, 3, 2, 0, y, y, n, y, n, UN
784, 1, 1, 0, y, y, n, y, n, UN
363, 3, 1, 1, y, y, n, y, n, UN
279, 2, 1, 1, n, y, n, n, n, N
666, 3, 2, 1, y, n, n, n, y, N
456, 3, 2, 0, n, n, y, n, y, UN
694, 3, 2, 0, y, n, y, y, y, N
239, 1, 1, 1, n, y, n, n, n, N
256, 1, 1, 0, y, n, y, n, y, UN
462, 1, 1, 0, y, y, y, n, n, UN
233, 3, 1, 1, n, y, y, n, n, N
366, 2, 1, 1, y, n, y, y, y, UN
101, 3, 2, 1, y, y, n, n, n, UN
623, 3, 2, 0, y, n, n, n, y, N
283, 1, 1, 0, y, y, y, n, n, UN
390, 3, 1, 1, n, n, y, n, n, LN
551, 3, 1, 0, y, y, y, n, n, UN
254, 3, 2, 1, n, y, n, y, n, UN
239, 3, 1, 0, n, y, n, n, n, UN
420, 2, 1, 0, y, y, n, y, n, UN
175, 1, 1, 0, n, y, y, n, n, N
124, 2, 1, 0, n, y, y, y, n, N
387, 3, 2, 1, n, y, y, n, n, N
403, 1, 1, 0, n, y, n, n, n, N
775, 3, 2, 1, n, y, n, n, n, UN
702, 3, 2, 0, y, n, y, y, y, UN
699, 3, 1, 1, n, n, y, n, y, UN
432, 3, 1, 1, y, y, y, n, n, UN
799, 3, 1, 0, y, n, y, n, y, N
108, 2, 1, 1, y, y, n, y, n, UN
543, 3, 2, 0, y, n, y, n, y, N
795, 3, 1, 0, y, n, y, n, y, UN
637, 3, 2, 0, n, n, n, n, y, N
439, 3, 1, 0, y, y, n, y, n, UN
426, 3, 2, 0, n, n, y, n, y, N
103, 1, 1, 1, n, n, y, y, y, UN
561, 3, 1, 1, y, n, n, y, y, N
119, 3, 2, 1, y, n, n, n, n, LN
687, 3, 1, 0, y, n, n, n, y, N
673, 3, 1, 1, n, n, y, n, y, UN
139, 3, 2, 1, y, y, n, y, n, UN
346, 3, 1, 1, n, n, n, n, n, LN
604, 1, 1, 1, y, y, n, n, n, UN
123, 1, 1, 0, n, y, n, n, n, N
316, 2, 1, 1, y, y, y, n, n, UN
170, 3, 2, 1, y, n, y, n, n, LN
424, 3, 2, 0, y, n, y, y, y, N
413, 2, 1, 0, n, y, n, n, n, N
665, 3, 1, 1, y, y, y, y, n, UN
697, 3, 2, 1, n, n, n, y, y, N
543, 3, 2, 0, y, n, y, n, y, UN
530, 3, 1, 0, y, n, y, n, y, N
244, 3, 1, 1, n, y, n, n, n, N
439, 3, 2, 1, n, n, y, n, y, N
586, 3, 1, 1, y, y, y, n, n, UN
582, 1, 1, 1, n, y, n, y, n, N
265, 2, 1, 1, n, n, n, n, y, UN
624, 3, 2, 0, y, n, y, y, y, N
775, 2, 1, 1, y, y, n, n, n, UN
301, 1, 1, 1, n, y, y, y, n, N
423, 3, 1, 0, y, y, y, n, n, UN
190, 3, 2, 0, n, y, y, n, n, N
547, 3, 2, 1, y, n, n, y, y, UN
652, 3, 1, 1, y, n, y, y, y, UN
203, 1, 1, 0, n, n, y, n, y, UN
386, 1, 1, 1, y, n, n, n, y, UN
113, 1, 1, 1, y, y, n, y, n, UN
683, 1, 1, 0, n, y, y, n, n, UN
569, 3, 2, 1, n, n, y, y, y, N
282, 2, 1, 0, n, n, n, y, y, UN
451, 1, 1, 1, n, y, n, y, n, N
743, 3, 1, 1, y, n, y, n, y, N
255, 2, 1, 1, y, n, y, y, y, UN
301, 2, 1, 1, y, y, y, n, n, UN
631, 3, 2, 0, n, y, y, n, n, N
161, 1, 1, 1, n, n, n, n, n, LN
683, 1, 1, 1, n, y, n, y, n, N
199, 1, 1, 1, y, y, n, y, n, UN
323, 2, 1, 1, y, y, y, y, n, UN
485, 3, 1, 1, y, n, y, n, y, N
670, 2, 1, 1, y, y, y, y, n, UN
233, 1, 1, 1, y, y, n, y, n, UN
403, 3, 2, 1, n, y, n, n, y, UN
581, 3, 2, 0, y, y, n, y, n, UN
260, 2, 1, 0, n, y, n, n, n, UN
724, 2, 1, 1, y, y, n, y, n, UN
120, 3, 2, 1, y, n, y, y, n, LN
604, 3, 1, 1, y, n, y, n, y, N
114, 3, 2, 1, y, n, n, y, n, LN
254, 2, 1, 0, y, y, n, y, n, UN
283, 2, 1, 0, n, n, y, y, y, UN
239, 1, 1, 1, n, y, n, n, n, N
234, 2, 1, 0, n, y, y, y, n, N
233, 2, 1, 1, y, n, n, y, y, UN
374, 2, 1, 0, n, y, y, y, n, UN
732, 1, 1, 0, n, y, n, y, n, N
210, 2, 1, 0, n, y, n, y, n, N
134, 3, 1, 1, y, y, y, n, n, UN
123, 1, 1, 1, n, n, n, n, y, UN
273, 1, 1, 1, n, y, n, n, n, N
366, 2, 1, 0, y, y, y, y, n, UN
766, 3, 1, 0, y, n, y, n, y, N
184, 1, 1, 1, y, y, y, y, n, UN
124, 3, 1, 1, y, y, y, y, y, UN
283, 1, 1, 1, y, y, y, n, n, UN
198, 1, 1, 1, n, n, y, y, y, UN
456, 3, 1, 0, y, n, n, n, y, N
721, 3, 2, 1, y, n, y, y, y, N
380, 1, 1, 0, n, y, y, y, n, UN
320, 1, 1, 0, n, y, n, y, n, N
211, 1, 1, 1, n, y, n, y, n, N
294, 3, 2, 1, n, n, n, n, n, LN
713, 3, 2, 1, y, n, n, y, y, UN
676, 1, 1, 1, y, y, y, y, n, UN
399, 1, 1, 0, n, y, n, y, n, UN
617, 3, 1, 1, y, y, y, n, n, UN
778, 3, 2, 0, n, n, y, n, y, UN
739, 3, 1, 1, n, n, y, y, y, N
317, 3, 2, 1, n, y, n, y, n, N
218, 2, 1, 1, y, y, n, n, n, UN
138, 3, 2, 1, n, n, n, n, n, LN
633, 3, 2, 0, y, n, n, y, y, N
639, 3, 1, 1, n, y, y, n, n, UN
311, 2, 1, 0, n, y, n, n, n, UN
315, 1, 1, 0, n, n, n, y, y, UN
425, 1, 1, 0, y, y, y, n, n, UN
640, 3, 1, 0, y, n, n, n, y, N
581, 1, 1, 0, n, y, n, y, n, N
571, 3, 1, 1, n, n, n, y, y, N
517, 1, 1, 0, y, y, y, n, n, UN
239, 3, 1, 0, y, y, y, y, n, UN
202, 3, 2, 1, n, n, y, n, n, LN
583, 1, 1, 1, n, y, n, n, n, N
337, 3, 2, 1, y, y, y, y, n, UN
576, 2, 1, 1, y, y, n, y, n, UN
753, 3, 1, 0, y, n, n, y, y, N
464, 3, 1, 1, y, n, y, y, y, UN
245, 1, 1, 0, n, y, y, y, n, N
430, 3, 1, 1, n, n, y, y, y, N
166, 3, 1, 0, n, y, y, n, y, UN
320, 2, 1, 1, y, n, y, n, y, UN
357, 3, 1, 0, y, y, y, y, n, UN
153, 2, 1, 1, y, y, y, n, n, UN
272, 3, 1, 0, y, y, n, y, y, UN
291, 2, 1, 1, y, n, y, n, y, UN
251, 1, 1, 1, n, n, y, n, y, UN
633, 2, 1, 1, y, y, n, y, n, UN
546, 2, 1, 1, n, y, y, y, n, N
302, 3, 1, 1, y, n, y, n, n, LN
380, 2, 1, 0, n, y, n, y, n, UN
170, 2, 1, 0, y, y, n, y, n, UN
133, 2, 1, 1, n, y, y, y, n, N
307, 2, 1, 1, n, y, y, y, n, N
255, 2, 1, 1, y, n, n, n, y, UN
322, 2, 1, 0, n, y, n, n, n, N
517, 3, 2, 1, n, n, y, n, y, N
324, 2, 1, 0, y, y, n, y, n, UN
287, 3, 2, 1, n, y, y, y, y, UN
355, 1, 1, 1, y, n, n, y, y, UN
643, 3, 1, 1, y, n, n, n, y, N
617, 3, 2, 0, n, n, n, n, y, N
276, 2, 1, 1, n, n, n, n, y, UN
174, 3, 1, 1, y, n, n, n, n, LN
721, 1, 1, 0, y, y, y, y, n, UN
579, 2, 1, 0, y, y, n, y, n, UN
784, 3, 2, 1, y, n, y, n, y, UN
690, 1, 1, 1, y, y, n, n, n, UN
200, 2, 1, 1, n, y, y, y, n, N
303, 2, 1, 1, y, n, y, y, y, UN
570, 1, 1, 1, y, y, n, y, n, UN
155, 3, 2, 1, y, y, y, y, n, UN
265, 3, 1, 0, n, y, y, y, n, N
383, 1, 1, 0, n, y, n, y, n, N
743, 3, 1, 1, y, y, n, y, n, UN
616, 3, 2, 0, y, y, y, n, n, UN
191, 1, 1, 0, y, n, y, y, n, LN
131, 3, 2, 0, y, y, n, n, n, UN
135, 3, 2, 1, y, y, y, n, n, UN
440, 3, 2, 0, y, y, n, n, n, UN
108, 1, 1, 1, y, n, y, y, n, LN
394, 1, 1, 1, n, y, y, n, n, N
418, 1, 1, 1, n, y, y, y, n, N
117, 3, 2, 1, y, n, y, n, n, LN
190, 2, 1, 0, y, y, y, y, n, UN
676, 3, 1, 1, y, y, n, n, n, UN
614, 3, 1, 0, y, n, n, y, y, N
448, 3, 1, 1, y, n, n, y, y, N
769, 3, 2, 1, y, n, y, y, y, N
302, 3, 2, 1, y, n, n, y, n, LN
179, 3, 1, 0, y, y, n, y, n, UN
645, 3, 2, 1, y, n, n, y, y, N
754, 3, 2, 1, y, n, n, y, y, N
349, 1, 1, 1, n, y, y, y, n, N
126, 2, 1, 0, n, y, n, n, n, N
746, 1, 1, 0, n, y, n, n, n, N
593, 1, 1, 0, n, y, n, n, n, UN
163, 1, 1, 0, y, y, n, n, n, UN
613, 3, 2, 0, y, n, n, y, y, N
206, 3, 2, 1, n, y, n, y, n, N
616, 3, 2, 1, y, y, y, n, n, UN
166, 1, 1, 1, n, n, n, y, y, UN
766, 3, 2, 1, y, y, y, y, n, UN
435, 3, 2, 0, n, n, n, n, y, N
217, 2, 1, 0, y, y, y, n, n, UN
158, 1, 1, 1, y, n, y, y, y, UN
238, 2, 1, 0, n, n, n, n, y, UN
402, 3, 1, 1, n, n, y, n, y, UN
398, 3, 2, 1, y, n, y, n, n, LN
200, 1, 1, 1, n, y, n, n, n, N
261, 2, 1, 1, n, n, y, n, y, UN
503, 2, 1, 0, y, y, n, y, n, UN
103, 1, 1, 0, y, n, y, y, y, UN
244, 1, 1, 0, n, y, n, n, n, N
163, 1, 1, 1, y, y, n, n, n, UN
770, 3, 2, 0, n, y, n, n, n, N
344, 3, 1, 0, y, y, n, n, y, UN
386, 3, 2, 1, n, n, y, n, n, LN
789, 3, 2, 1, y, y, y, n, n, UN
540, 3, 1, 1, y, y, n, n, n, UN
434, 2, 1, 1, y, y, n, n, n, UN
611, 1, 1, 0, y, y, n, n, n, UN
506, 3, 1, 0, y, n, n, n, y, N
714, 3, 1, 0, n, y, n, y, n, N
646, 3, 1, 1, y, y, n, n, n, UN
189, 1, 1, 0, y, n, n, n, y, UN
629, 1, 1, 1, n, y, y, y, n, N
256, 1, 1, 1, y, n, n, n, y, UN
134, 2, 1, 0, y, n, y, n, y, UN
787, 3, 2, 0, y, n, y, n, y, N
193, 2, 1, 0, n, y, n, y, n, N
704, 1, 1, 0, n, y, n, n, n, N
395, 2, 1, 1, y, y, n, y, n, UN
378, 3, 1, 0, n, y, n, y, y, UN
358, 2, 1, 0, n, n, n, n, y, UN
318, 2, 1, 0, n, y, n, y, n, UN
687, 3, 2, 1, y, n, n, y, y, N
206, 3, 2, 1, n, y, y, y, n, N
502, 3, 2, 0, y, y, n, n, n, UN
187, 2, 1, 0, y, y, n, y, n, UN
765, 1, 1, 1, y, y, y, y, n, UN
224, 1, 1, 0, n, y, n, n, n, N
406, 3, 1, 1, n, y, y, n, y, UN
401, 1, 1, 1, y, y, y, n, n, UN
430, 3, 1, 0, y, n, y, n, y, N
532, 3, 2, 1, n, n, n, n, y, N
655, 1, 1, 1, n, y, n, y, n, N
696, 3, 2, 1, n, y, y, n, n, UN
513, 2, 1, 1, y, y, y, y, n, UN
507, 1, 1, 1, y, y, n, y, n, UN
417, 3, 2, 1, y, y, y, y, n, UN
291, 3, 2, 0, y, y, n, n, n, UN
618, 3, 1, 1, y, y, n, y, n, UN
366, 3, 2, 0, n, y, y, n, y, UN
583, 3, 2, 0, y, n, y, n, y, UN
405, 1, 1, 0, n, y, y, y, n, N
160, 3, 1, 1, n, y, y, y, n, N
248, 2, 1, 0, n, y, y, y, n, UN
129, 3, 1, 1, n, y, n, n, n, N
338, 3, 2, 1, n, n, y, y, n, LN
702, 3, 1, 1, y, n, n, n, y, N
607, 3, 1, 0, n, n, y, n, y, N
694, 3, 2, 0, n, n, y, n, y, N
212, 1, 1, 0, n, y, n, n, n, N
580, 2, 1, 1, y, y, n, y, n, UN
515, 3, 1, 0, y, n, n, n, y, N
451, 3, 1, 0, y, n, n, n, y, UN
548, 3, 2, 1, y, n, y, n, y, N
342, 3, 2, 1, y, n, y, y, n, LN
683, 3, 1, 1, n, n, n, y, y, UN
743, 3, 2, 0, y, n, y, n, y, N
700, 2, 1, 1, y, y, y, y, n, UN
524, 3, 1, 0, y, n, y, y, y, N
256, 2, 1, 0, y, n, y, y, y, UN
338, 2, 1, 1, y, n, y, n, y, UN
498, 3, 2, 0, y, n, y, n, y, UN
554, 2, 1, 1, y, y, y, y, n, UN
167, 3, 2, 0, n, y, y, y, n, UN
306, 1, 1, 1, n, y, n, y, n, N
517, 3, 2, 1, y, n, n, n, y, N
112, 1, 1, 1, y, y, y, n, n, UN
147, 2, 1, 1, y, y, n, n, n, UN
278, 2, 1, 0, n, n, y, n, y, UN
417, 3, 1, 1, y, y, n, n, y, UN
276, 3, 1, 0, y, y, n, y, n, UN
709, 3, 1, 1, n, n, y, n, y, N
113, 2, 1, 0, n, y, y, y, n, N
747, 3, 1, 1, y, n, n, y, y, N
154, 3, 1, 1, y, n, n, y, n, LN
585, 3, 2, 1, y, n, n, n, y, N
716, 3, 1, 1, y, n, y, n, y, N
429, 3, 1, 0, n, y, n, y, y, UN
435, 3, 2, 0, n, n, y, y, y, N
163, 3, 1, 1, y, n, n, y, n, LN
704, 3, 1, 1, y, n, y, y, y, UN
456, 3, 1, 0, y, n, y, n, y, N
120, 2, 1, 1, y, n, y, n, y, UN
541, 2, 1, 0, y, y, n, y, n, UN
687, 3, 2, 1, y, n, y, n, y, UN
463, 3, 1, 0, y, n, n, y, y, UN
714, 1, 1, 1, n, y, n, n, n, N
314, 3, 1, 0, n, y, y, n, n, UN
178, 1, 1, 1, y, n, y, n, n, LN
626, 2, 1, 1, y, y, y, n, n, UN
192, 2, 1, 1, n, y, n, y, n, UN
397, 2, 1, 1, n, y, y, n, n, N
150, 2, 1, 1, n, y, y, y, n, UN
184, 1, 1, 0, n, y, y, n, n, N
390, 3, 1, 1, y, y, y, y, n, UN
391, 3, 1, 1, y, n, n, n, n, LN
406, 3, 2, 1, y, n, y, y, y, N
711, 3, 1, 1, y, n, n, y, y, N
549, 3, 2, 1, y, n, n, y, y, UN
368, 3, 2, 0, n, y, y, n, n, UN
215, 3, 1, 1, y, y, y, y, n, UN
249, 3, 2, 1, y, n, y, n, n, LN
111, 3, 2, 0, y, y, y, n, n, UN
430, 1, 1, 1, y, y, y, y, n, UN
228, 3, 1, 0, n, y, n, n, n, N
574, 3, 1, 0, y, n, y, y, y, UN
671, 3, 1, 0, y, n, n, n, y, N
766, 2, 1, 1, y, y, n, y, n, UN
597, 1, 1, 0, n, y, y, n, n, N
406, 3, 1, 0, n, n, n, n, y, N
410, 3, 2, 0, y, n, y, n, y, N
348, 1, 1, 1, y, n, n, n, y, UN
252, 2, 1, 1, y, y, n, y, n, UN
411, 3, 2, 1, y, n, y, y, n, LN
302, 3, 1, 1, y, n, n, n, n, LN
294, 2, 1, 0, y, y, n, y, n, UN
252, 3, 2, 1, n, n, n, n, n, LN
220, 3, 2, 0, y, y, y, y, n, UN
522, 3, 1, 1, n, y, n, n, n, UN
255, 3, 2, 1, n, y, y, n, n, UN
790, 3, 2, 1, y, n, n, n, y, N
723, 3, 2, 1, n, n, n, n, y, N
486, 3, 2, 0, n, y, n, y, n, N
297, 1, 1, 0, y, n, n, n, y, UN
288, 3, 2, 0, n, y, y, n, n, N
324, 1, 1, 1, y, n, y, y, y, UN
258, 2, 1, 1, n, y, n, y, n, N
526, 3, 1, 0, n, n, n, y, y, N
575, 2, 1, 0, y, y, n, n, n, UN
545, 3, 2, 1, y, n, n, y, y, N
588, 3, 1, 0, n, n, y, y, y, N
306, 1, 1, 1, y, y, n, y, n, UN
491, 1, 1, 1, n, y, n, y, n, N
481, 1, 1, 1, y, y, n, n, n, UN
772, 1, 1, 0, n, y, n, n, n, UN
155, 3, 1, 1, n, y, y, n, n, N
644, 3, 2, 0, y, n, n, n, y, N
153, 2, 1, 1, n, n, y, y, y, UN
582, 3, 1, 0, y, n, y, n, y, N
531, 3, 1, 1, y, n, y, n, y, N
251, 3, 1, 1, y, y, y, y, n, UN
420, 3, 2, 0, y, n, y, n, y, N
582, 2, 1, 1, y, y, n, y, n, UN
264, 3, 2, 1, y, n, y, n, n, LN
361, 1, 1, 1, y, y, n, y, n, UN
451, 2, 1, 1, y, y, y, n, n, UN
505, 3, 1, 0, n, n, n, n, y, N
586, 1, 1, 0, n, y, y, n, n, N
446, 3, 1, 1, y, n, y, y, n, LN
725, 3, 1, 0, n, n, y, y, y, N
205, 1, 1, 0, y, y, n, n, n, UN
462, 1, 1, 1, n, y, n, y, n, UN
726, 3, 1, 1, y, n, y, n, y, N
235, 1, 1, 1, n, y, n, n, n, UN
503, 3, 1, 0, y, n, n, y, y, UN
648, 3, 1, 0, n, y, n, y, n, N
