@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {n, y}
@attribute CTC {y, n}
@attribute CTT {n, y}
@attribute Heating {n, y}
@attribute View {n, y}
@attribute RentCat {N, UN, LN}

@data
120, 1, 1, 1, y, y, y, n, n, UN
429, 1, 1, 0, n, y, n, y, n, N
242, 1, 1, 1, y, n, y, y, y, UN
443, 3, 1, 0, y, n, n, y, y, N
689, 3, 2, 0, y, y, y, n, n, UN
580, 3, 2, 1, y, n, n, n, y, N
379, 1, 1, 1, n, y, y, y, n, N
581, 3, 1, 0, y, n, n, y, y, N
665, 2, 1, 0, y, y, n, n, n, UN
339, 3, 1, 1, y, n, n, y, n, LN
417, 3, 1, 0, n, n, y, n, y, N
336, 3, 1, 0, y, y, n, y, n, UN
418, 3, 1, 1, n, y, y, n, n, N
796, 2, 1, 0, y, y, n, n, n, UN
170, 3, 2, 1, y, n, y, y, n, LN
513, 3, 2, 1, y, n, n, n, y, N
117, 2, 1, 0, y, y, n, n, n, UN
244, 2, 1, 1, n, y, n, n, n, N
700, 3, 2, 1, y, n, y, n, y, N
141, 1, 1, 0, n, y, y, y, n, N
102, 2, 1, 0, n, y, y, n, n, N
249, 3, 1, 1, n, y, y, y, n, UN
256, 3, 1, 1, n, n, n, n, n, LN
651, 3, 2, 1, y, y, n, n, n, UN
777, 3, 1, 0, y, n, y, n, y, N
328, 1, 1, 0, y, y, n, n, n, UN
670, 1, 1, 0, n, y, y, y, n, UN
477, 3, 2, 1, y, n, n, n, y, N
256, 3, 1, 1, n, y, n, y, n, UN
599, 3, 1, 0, y, n, n, y, y, N
717, 3, 2, 1, y, n, y, n, y, N
662, 3, 2, 0, y, y, n, y, n, UN
293, 3, 2, 1, n, y, y, y, n, N
134, 3, 1, 0, y, y, y, n, n, UN
369, 2, 1, 0, n, n, y, n, y, UN
330, 1, 1, 0, y, n, n, y, y, UN
102, 1, 1, 0, n, n, y, y, n, LN
428, 1, 1, 0, y, y, n, n, n, UN
233, 2, 1, 1, n, y, y, n, n, N
307, 2, 1, 0, n, y, y, n, n, N
301, 1, 1, 0, y, n, y, n, y, UN
233, 3, 1, 0, y, y, y, y, n, UN
144, 1, 1, 1, n, n, y, n, y, UN
236, 3, 1, 1, n, y, n, y, n, N
685, 1, 1, 1, n, y, y, y, n, N
341, 3, 1, 1, y, n, y, y, n, LN
529, 1, 1, 0, y, y, n, n, n, UN
781, 3, 1, 1, y, n, n, y, y, N
289, 3, 2, 1, y, n, y, n, n, LN
137, 1, 1, 0, y, n, n, y, n, LN
712, 3, 2, 1, n, n, n, n, y, N
640, 2, 1, 1, y, y, n, y, n, UN
407, 3, 1, 0, y, y, n, y, y, UN
607, 1, 1, 1, y, y, n, n, n, UN
790, 3, 2, 1, y, n, n, y, y, N
273, 3, 1, 1, n, n, n, n, n, LN
542, 3, 1, 1, y, n, y, y, y, N
706, 3, 1, 1, y, n, y, n, y, N
769, 2, 1, 1, y, y, n, y, n, UN
171, 3, 1, 1, n, n, n, y, n, LN
177, 1, 1, 0, y, y, n, n, n, UN
740, 1, 1, 1, y, y, y, y, n, UN
207, 1, 1, 0, n, n, y, y, y, UN
428, 3, 1, 1, n, y, y, n, n, N
461, 3, 2, 0, y, y, y, y, n, UN
189, 1, 1, 1, y, n, n, n, n, LN
634, 3, 1, 0, y, n, y, y, y, N
199, 3, 2, 1, n, n, y, n, n, LN
514, 3, 1, 1, n, y, n, n, n, N
641, 3, 1, 0, y, y, y, n, n, UN
540, 1, 1, 0, n, y, y, n, n, UN
197, 1, 1, 0, n, y, y, n, n, N
336, 3, 2, 0, y, y, y, y, n, UN
441, 3, 2, 0, n, n, y, y, y, N
531, 3, 1, 1, n, n, y, y, y, N
330, 2, 1, 1, y, y, n, y, n, UN
141, 1, 1, 0, y, n, y, y, y, UN
557, 2, 1, 0, y, y, n, n, n, UN
659, 3, 2, 1, y, n, n, y, y, N
119, 1, 1, 0, n, n, y, y, n, LN
582, 2, 1, 0, y, y, n, y, n, UN
190, 3, 2, 0, y, y, y, y, n, UN
681, 3, 1, 0, y, n, y, y, y, N
734, 2, 1, 1, n, y, y, y, n, UN
374, 1, 1, 1, y, n, n, y, y, UN
337, 3, 1, 1, n, n, y, n, n, LN
596, 1, 1, 1, y, y, y, n, n, UN
452, 3, 2, 1, n, n, n, y, y, N
372, 2, 1, 1, y, y, y, y, n, UN
108, 1, 1, 1, y, y, n, n, n, UN
461, 3, 2, 1, n, n, y, y, y, N
392, 3, 2, 1, n, n, y, y, n, LN
305, 3, 2, 0, n, y, n, n, y, UN
588, 2, 1, 1, y, y, y, y, n, UN
518, 3, 2, 0, y, n, y, y, y, N
548, 3, 1, 0, y, n, n, y, y, N
235, 3, 2, 1, y, n, y, n, n, LN
421, 3, 2, 1, y, n, n, n, y, UN
399, 2, 1, 0, y, y, n, y, n, UN
413, 3, 2, 0, n, y, n, y, n, N
632, 2, 1, 0, y, y, n, n, n, UN
174, 2, 1, 0, n, y, y, y, n, UN
732, 3, 2, 0, y, n, n, y, y, N
139, 2, 1, 1, n, y, y, y, n, N
789, 3, 1, 1, y, n, n, n, y, UN
106, 1, 1, 1, n, n, n, y, y, UN
172, 2, 1, 0, n, y, y, y, n, N
535, 1, 1, 1, y, y, n, y, n, UN
443, 2, 1, 0, y, y, y, n, n, UN
652, 2, 1, 1, y, y, y, y, n, UN
476, 3, 2, 0, n, n, n, n, y, N
746, 3, 2, 0, n, n, y, n, y, UN
511, 2, 1, 0, n, y, y, y, n, N
251, 2, 1, 0, n, y, y, y, n, UN
594, 1, 1, 1, y, y, y, n, n, UN
670, 2, 1, 1, y, y, y, y, n, UN
268, 3, 2, 1, n, y, y, n, n, N
194, 1, 1, 0, y, y, y, y, n, UN
238, 3, 2, 1, n, y, n, n, n, N
383, 3, 1, 1, y, n, y, n, n, LN
774, 2, 1, 0, y, y, n, y, n, UN
292, 1, 1, 1, n, y, n, y, n, N
367, 1, 1, 1, n, y, y, y, n, N
287, 2, 1, 1, n, y, y, n, n, UN
404, 2, 1, 1, y, y, n, y, n, UN
307, 2, 1, 1, y, y, n, y, n, UN
469, 3, 2, 1, y, y, y, y, n, UN
309, 1, 1, 1, n, y, n, y, n, N
537, 3, 1, 0, n, n, n, n, y, N
191, 1, 1, 1, y, y, y, y, n, UN
196, 3, 2, 0, y, y, y, y, n, UN
178, 2, 1, 1, n, y, y, y, n, N
284, 2, 1, 1, y, y, y, y, n, UN
634, 3, 2, 0, y, n, y, y, y, N
593, 3, 1, 0, n, y, y, y, n, N
195, 3, 2, 1, y, n, y, n, n, LN
534, 3, 1, 1, n, n, n, n, y, N
308, 1, 1, 1, y, y, n, y, n, UN
335, 1, 1, 1, n, y, y, n, n, UN
419, 3, 1, 1, n, n, y, n, y, UN
435, 1, 1, 1, y, y, n, n, n, UN
671, 3, 1, 0, y, n, y, y, y, N
534, 3, 1, 0, y, y, y, y, n, UN
367, 3, 1, 0, n, y, n, n, n, N
298, 1, 1, 1, n, y, n, y, n, UN
439, 3, 1, 0, y, y, n, y, n, UN
343, 2, 1, 0, n, n, y, y, y, UN
132, 3, 2, 0, n, y, y, n, n, N
232, 3, 2, 1, y, n, n, n, n, LN
365, 1, 1, 0, n, y, y, n, n, N
320, 2, 1, 1, n, n, n, y, y, UN
310, 2, 1, 1, n, y, n, n, n, UN
700, 1, 1, 0, y, y, y, y, n, UN
572, 2, 1, 0, y, y, n, y, n, UN
465, 3, 2, 1, n, n, y, y, y, N
621, 3, 1, 0, y, n, y, y, y, N
409, 3, 2, 1, n, n, y, n, y, N
538, 1, 1, 0, y, y, n, n, n, UN
565, 3, 2, 0, n, n, y, n, y, N
434, 3, 1, 0, y, y, n, n, n, UN
345, 2, 1, 1, n, y, y, n, n, N
549, 1, 1, 0, y, y, n, y, n, UN
192, 1, 1, 1, n, y, n, y, n, N
310, 1, 1, 1, n, y, n, y, n, N
406, 3, 2, 1, n, n, n, n, y, N
690, 3, 2, 1, y, n, n, n, y, N
468, 1, 1, 1, y, y, n, y, n, UN
641, 3, 1, 1, y, n, y, n, y, N
554, 3, 2, 1, y, n, n, n, y, N
416, 1, 1, 1, n, y, n, y, n, N
331, 3, 1, 1, y, n, n, n, n, LN
141, 2, 1, 0, n, n, y, y, y, UN
704, 3, 1, 0, y, n, y, y, y, UN
435, 2, 1, 0, y, y, y, n, n, UN
232, 2, 1, 0, y, n, n, y, y, UN
408, 2, 1, 1, y, y, n, y, n, UN
660, 3, 1, 1, y, y, y, y, n, UN
179, 1, 1, 0, y, n, y, y, n, LN
122, 2, 1, 0, y, n, n, n, y, UN
226, 2, 1, 0, y, y, n, n, n, UN
522, 3, 1, 0, y, n, y, y, y, N
277, 2, 1, 0, y, y, y, n, n, UN
687, 3, 1, 0, n, n, n, y, y, N
105, 2, 1, 0, y, y, y, n, n, UN
532, 3, 2, 1, y, n, y, y, y, UN
666, 3, 2, 0, y, n, n, n, y, UN
643, 1, 1, 0, y, y, y, n, n, UN
782, 3, 1, 1, y, n, y, n, y, N
595, 2, 1, 1, n, y, y, n, n, N
384, 2, 1, 0, n, y, n, n, n, N
394, 2, 1, 0, n, y, n, n, n, N
735, 1, 1, 0, n, y, n, y, n, UN
439, 3, 2, 1, n, y, n, y, n, UN
305, 3, 2, 1, y, n, y, y, n, LN
739, 2, 1, 1, n, y, n, y, n, N
101, 3, 2, 0, n, y, n, n, n, N
763, 3, 2, 1, y, n, n, n, y, N
442, 2, 1, 0, n, y, n, y, n, N
336, 3, 2, 0, y, y, y, y, y, UN
133, 3, 2, 0, n, y, n, y, y, UN
584, 3, 1, 1, y, n, y, n, y, N
146, 1, 1, 0, n, y, y, n, n, UN
197, 2, 1, 1, n, y, n, y, n, N
133, 3, 1, 0, n, y, y, y, n, N
189, 2, 1, 1, y, n, n, n, y, UN
130, 1, 1, 0, y, n, n, y, n, LN
391, 1, 1, 0, n, y, n, n, n, N
514, 2, 1, 1, y, y, y, y, n, UN
283, 3, 1, 0, y, y, y, n, n, UN
500, 3, 1, 0, y, n, n, y, y, N
480, 1, 1, 1, y, y, n, n, n, UN
323, 2, 1, 1, n, n, y, n, y, UN
732, 3, 2, 0, y, n, y, y, y, N
227, 2, 1, 1, y, n, y, y, y, UN
423, 3, 2, 0, y, y, y, n, y, UN
260, 2, 1, 0, y, y, y, n, n, UN
436, 3, 2, 0, n, y, y, n, n, N
419, 2, 1, 1, n, y, y, y, n, N
477, 2, 1, 1, y, y, y, y, n, UN
638, 3, 1, 0, y, n, y, n, y, N
566, 3, 2, 1, n, n, y, n, y, N
199, 2, 1, 1, y, n, n, y, y, UN
460, 3, 1, 0, y, y, y, n, n, UN
147, 3, 2, 1, n, n, n, y, n, LN
124, 3, 2, 1, n, n, y, y, n, LN
300, 2, 1, 0, y, n, n, y, y, UN
556, 2, 1, 1, n, y, y, n, n, UN
752, 1, 1, 0, n, y, n, n, n, N
722, 3, 2, 0, n, n, n, n, y, N
714, 3, 1, 1, y, n, n, n, y, N
243, 3, 1, 1, y, y, y, y, y, UN
756, 3, 1, 0, n, n, n, n, y, N
152, 3, 1, 0, n, y, n, n, n, N
469, 3, 2, 1, y, n, n, n, y, UN
401, 3, 2, 1, n, n, n, y, n, LN
243, 2, 1, 1, y, y, y, n, n, UN
566, 2, 1, 0, y, y, y, n, n, UN
258, 3, 1, 1, y, y, y, n, n, UN
465, 1, 1, 0, y, y, y, n, n, UN
749, 3, 1, 1, y, y, n, n, n, UN
217, 1, 1, 1, y, y, n, y, n, UN
300, 1, 1, 1, n, y, y, y, n, N
256, 2, 1, 0, n, y, y, n, n, UN
659, 3, 1, 0, n, n, n, y, y, UN
449, 3, 1, 1, n, n, n, y, n, LN
299, 1, 1, 0, y, y, y, n, n, UN
271, 2, 1, 0, y, y, y, y, n, UN
165, 3, 1, 1, n, y, y, n, n, UN
149, 3, 2, 0, n, y, n, n, n, N
257, 2, 1, 1, n, n, y, n, y, UN
467, 3, 2, 1, n, y, n, y, n, N
558, 3, 1, 0, y, n, n, n, y, N
634, 3, 1, 1, n, n, n, y, y, N
237, 1, 1, 1, y, n, n, y, y, UN
796, 3, 2, 1, y, n, y, n, y, N
562, 3, 2, 0, y, n, y, n, y, UN
207, 1, 1, 1, n, y, n, n, n, N
165, 1, 1, 0, n, n, y, y, n, LN
688, 3, 1, 1, n, n, n, n, y, N
670, 1, 1, 1, y, y, y, n, n, UN
113, 2, 1, 0, n, y, n, y, n, N
356, 1, 1, 0, n, y, y, n, n, N
249, 3, 1, 1, y, y, y, y, y, UN
110, 2, 1, 0, n, y, y, y, n, N
225, 2, 1, 0, n, y, n, y, n, N
617, 3, 1, 1, n, n, y, y, y, N
386, 1, 1, 0, n, y, y, y, n, N
324, 1, 1, 1, n, y, y, y, n, UN
158, 3, 2, 1, n, n, y, y, n, LN
647, 3, 1, 1, y, y, n, y, n, UN
709, 1, 1, 0, y, y, n, n, n, UN
370, 1, 1, 1, n, y, n, y, n, UN
414, 2, 1, 1, n, y, y, y, n, N
449, 3, 2, 1, n, n, n, y, y, N
164, 1, 1, 0, n, y, y, n, n, N
549, 3, 2, 0, y, n, y, y, y, N
537, 2, 1, 1, y, y, n, n, n, UN
180, 3, 1, 0, y, y, n, n, y, UN
267, 2, 1, 1, n, y, y, y, n, N
189, 2, 1, 0, y, y, n, y, n, UN
797, 1, 1, 0, y, y, n, y, n, UN
409, 3, 1, 1, y, n, y, y, y, N
652, 3, 2, 0, y, n, y, n, y, N
731, 3, 2, 1, y, y, y, y, n, UN
431, 3, 2, 1, n, y, y, n, y, UN
592, 3, 2, 1, y, n, n, y, y, UN
109, 1, 1, 0, n, n, n, y, y, UN
169, 3, 1, 1, n, n, n, y, n, LN
245, 3, 1, 0, n, y, y, n, n, N
275, 3, 2, 1, n, n, n, y, n, LN
240, 3, 2, 1, y, y, y, n, n, UN
383, 1, 1, 1, n, y, y, y, n, N
392, 3, 1, 1, y, y, y, y, n, UN
195, 3, 1, 0, y, y, y, n, n, UN
664, 3, 2, 0, n, n, y, n, y, N
335, 3, 1, 1, y, n, y, y, n, LN
325, 3, 2, 1, n, y, y, n, y, UN
102, 3, 1, 0, n, y, n, y, n, N
402, 3, 1, 0, n, n, y, y, y, N
207, 1, 1, 1, n, y, n, y, n, N
667, 3, 2, 1, n, n, y, n, y, N
404, 3, 2, 1, y, n, n, n, y, N
289, 3, 2, 1, n, y, y, y, n, N
497, 3, 1, 0, n, n, n, n, y, N
339, 2, 1, 0, n, y, y, n, n, N
104, 1, 1, 1, y, y, n, n, n, UN
552, 3, 2, 1, y, n, y, n, y, N
466, 3, 2, 0, y, y, n, n, n, UN
334, 3, 2, 0, n, y, n, n, y, UN
287, 1, 1, 1, y, y, y, n, n, UN
131, 1, 1, 1, y, y, n, n, n, UN
704, 1, 1, 0, y, y, n, n, n, UN
176, 3, 2, 1, y, n, n, n, n, LN
166, 3, 1, 1, y, y, n, y, n, UN
441, 3, 2, 0, y, n, y, y, y, N
603, 3, 2, 1, y, y, y, y, n, UN
236, 2, 1, 0, y, y, n, y, n, UN
585, 1, 1, 0, y, y, n, y, n, UN
618, 3, 2, 0, y, n, y, n, y, UN
716, 3, 2, 0, y, n, y, n, y, N
763, 3, 2, 0, y, n, y, y, y, N
252, 3, 1, 1, y, y, y, n, y, UN
567, 3, 1, 1, y, n, y, n, y, N
167, 2, 1, 0, n, n, n, y, y, UN
491, 1, 1, 0, y, y, y, n, n, UN
749, 3, 1, 1, y, n, y, n, y, N
159, 3, 1, 1, n, y, y, y, n, N
126, 1, 1, 1, y, y, n, n, n, UN
136, 2, 1, 0, n, n, y, y, y, UN
170, 3, 1, 0, n, y, y, n, n, N
405, 3, 1, 1, n, y, n, y, y, UN
240, 3, 2, 1, y, n, y, n, n, LN
434, 2, 1, 0, y, y, n, y, n, UN
235, 3, 2, 1, y, n, y, y, n, LN
441, 1, 1, 1, n, y, y, y, n, N
784, 3, 2, 1, y, n, y, y, y, N
126, 3, 2, 0, n, y, n, n, n, N
515, 3, 2, 0, y, y, y, n, n, UN
464, 1, 1, 1, n, y, y, y, n, N
268, 1, 1, 0, n, y, n, y, n, N
533, 3, 1, 1, n, n, n, n, y, N
295, 1, 1, 0, y, y, y, n, n, UN
519, 3, 2, 0, y, n, y, n, y, N
789, 1, 1, 0, y, y, n, n, n, UN
634, 2, 1, 0, y, y, n, n, n, UN
340, 2, 1, 1, y, n, n, n, y, UN
325, 3, 2, 1, n, y, n, n, y, UN
695, 3, 1, 0, y, n, y, n, y, UN
641, 3, 1, 1, y, y, n, n, n, UN
387, 1, 1, 1, n, y, y, n, n, N
420, 3, 2, 0, y, n, y, y, y, N
246, 2, 1, 1, y, y, y, y, n, UN
407, 3, 2, 1, n, n, n, n, y, N
204, 3, 1, 1, y, n, y, n, n, LN
440, 1, 1, 0, n, y, y, n, n, N
282, 3, 1, 1, n, y, n, n, n, N
638, 3, 2, 0, y, n, y, n, y, N
123, 2, 1, 0, y, n, y, n, y, UN
711, 3, 1, 0, y, n, n, y, y, UN
421, 3, 1, 1, y, y, y, n, n, UN
770, 3, 2, 1, n, n, n, y, y, UN
737, 3, 1, 0, y, y, y, y, n, UN
781, 3, 2, 0, n, n, y, y, y, UN
629, 3, 1, 0, n, n, n, n, y, N
295, 2, 1, 0, n, n, n, y, y, UN
119, 3, 1, 0, y, y, n, y, n, UN
524, 1, 1, 0, y, y, y, n, n, UN
660, 3, 1, 1, y, n, n, y, y, UN
781, 2, 1, 0, y, y, y, n, n, UN
216, 2, 1, 0, n, y, n, n, n, UN
357, 2, 1, 0, y, n, n, n, y, UN
124, 3, 2, 0, n, y, y, n, n, UN
141, 1, 1, 0, n, n, n, y, n, LN
684, 3, 1, 0, y, n, n, n, y, N
359, 1, 1, 1, n, n, y, n, y, UN
319, 3, 1, 1, n, n, y, n, n, LN
598, 3, 1, 1, y, n, y, n, y, N
656, 2, 1, 1, y, y, y, y, n, UN
585, 1, 1, 1, n, y, y, n, n, N
790, 3, 1, 1, y, n, y, n, y, N
197, 3, 2, 1, n, y, y, y, n, UN
128, 1, 1, 0, y, y, n, n, n, UN
111, 3, 2, 1, y, y, y, n, y, UN
774, 3, 2, 0, y, n, n, n, y, N
489, 3, 1, 0, y, n, n, n, y, N
767, 3, 2, 0, y, n, n, n, y, N
657, 1, 1, 1, n, y, y, y, n, N
167, 2, 1, 0, y, y, y, n, n, UN
148, 1, 1, 1, y, n, n, n, y, UN
507, 3, 1, 1, y, y, n, y, n, UN
241, 2, 1, 1, n, y, n, n, n, UN
726, 3, 1, 1, y, y, y, n, n, UN
147, 3, 1, 1, n, n, y, y, n, LN
609, 2, 1, 0, y, y, y, y, n, UN
744, 3, 2, 1, y, y, n, y, n, UN
688, 3, 2, 0, n, n, n, n, y, N
466, 2, 1, 0, y, y, y, n, n, UN
669, 2, 1, 0, y, y, y, n, n, UN
381, 2, 1, 1, n, n, y, y, y, UN
339, 1, 1, 0, n, n, y, n, y, UN
426, 3, 1, 1, y, n, y, y, n, LN
415, 3, 2, 1, n, n, y, n, y, UN
352, 2, 1, 0, n, n, n, n, y, UN
452, 1, 1, 0, y, y, n, y, n, UN
111, 1, 1, 0, n, n, y, n, y, UN
731, 3, 1, 0, y, y, y, n, n, UN
335, 2, 1, 0, n, y, y, n, n, N
473, 3, 1, 0, y, y, n, y, n, UN
674, 3, 1, 0, y, y, y, n, n, UN
161, 2, 1, 1, y, n, n, n, y, UN
552, 2, 1, 0, y, y, n, n, n, UN
188, 1, 1, 1, n, n, y, n, n, LN
392, 2, 1, 1, y, y, y, n, n, UN
250, 3, 2, 0, n, y, y, n, n, N
714, 3, 2, 1, n, n, y, n, y, N
437, 2, 1, 0, n, y, y, y, n, N
582, 3, 1, 1, y, y, y, n, n, UN
546, 3, 1, 1, y, n, y, n, y, UN
129, 3, 1, 1, n, n, n, y, n, LN
693, 3, 2, 1, y, n, n, n, y, N
402, 3, 2, 0, y, n, y, n, y, UN
404, 2, 1, 1, n, y, y, n, n, N
604, 3, 1, 0, n, n, y, y, y, UN
561, 1, 1, 1, y, y, y, n, n, UN
224, 1, 1, 0, n, y, y, n, n, UN
287, 3, 2, 0, y, y, y, n, y, UN
238, 2, 1, 1, n, y, y, y, n, N
402, 3, 2, 0, y, n, n, y, y, N
330, 3, 2, 1, n, y, n, y, n, N
715, 2, 1, 0, y, y, y, y, n, UN
412, 2, 1, 0, n, y, n, y, n, N
707, 3, 2, 0, n, n, y, n, y, N
451, 1, 1, 0, n, y, y, n, n, N
419, 2, 1, 0, y, y, y, n, n, UN
260, 1, 1, 0, n, n, n, y, y, UN
324, 2, 1, 0, y, n, y, n, y, UN
477, 3, 2, 0, n, n, y, y, y, UN
323, 3, 1, 1, y, n, n, n, n, LN
101, 2, 1, 0, n, n, n, y, y, UN
204, 1, 1, 0, n, y, y, n, n, N
591, 3, 2, 0, y, n, n, y, y, UN
169, 3, 2, 1, n, y, y, y, n, N
436, 3, 1, 1, n, n, n, n, y, N
458, 3, 1, 0, y, n, y, n, y, N
152, 1, 1, 1, y, n, n, y, y, UN
684, 2, 1, 0, y, y, n, y, n, UN
195, 3, 2, 0, y, y, n, n, n, UN
692, 3, 1, 0, y, y, n, y, n, UN
128, 3, 2, 1, n, n, n, n, n, LN
162, 3, 1, 1, y, y, n, n, n, UN
338, 2, 1, 0, n, y, y, n, n, N
178, 1, 1, 0, n, y, n, n, n, N
685, 3, 2, 1, y, y, y, n, n, UN
432, 3, 1, 0, y, y, y, n, n, UN
278, 2, 1, 1, n, y, y, n, n, N
642, 1, 1, 0, y, y, n, n, n, UN
213, 1, 1, 0, n, n, y, n, y, UN
398, 2, 1, 0, n, n, y, y, y, UN
312, 1, 1, 1, n, n, y, n, y, UN
420, 3, 1, 1, n, n, n, y, y, N
178, 1, 1, 1, n, n, n, y, n, LN
536, 1, 1, 0, n, y, n, n, n, UN
397, 2, 1, 1, n, y, y, y, n, N
510, 3, 2, 0, y, n, y, n, y, N
585, 3, 1, 0, y, n, n, n, y, UN
352, 3, 2, 1, n, n, n, y, n, LN
185, 3, 1, 1, n, n, n, n, n, LN
734, 3, 1, 1, y, y, n, n, n, UN
325, 3, 1, 1, y, n, n, n, n, LN
327, 2, 1, 1, n, n, n, n, y, UN
167, 2, 1, 1, n, y, n, n, n, N
678, 3, 2, 0, y, n, n, n, y, N
155, 2, 1, 1, y, n, n, n, y, UN
185, 1, 1, 0, y, y, y, n, n, UN
238, 3, 1, 1, y, n, y, n, n, LN
217, 1, 1, 0, n, y, y, n, n, N
335, 3, 1, 1, y, y, y, n, n, UN
100, 3, 2, 1, y, n, y, y, n, LN
320, 3, 2, 1, y, y, n, y, n, UN
780, 3, 2, 0, y, n, n, y, y, UN
752, 2, 1, 0, n, y, n, n, n, N
379, 3, 2, 1, y, y, n, n, n, UN
455, 3, 1, 0, n, n, n, n, y, UN
317, 2, 1, 0, n, n, y, y, y, UN
