@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {n, y}
@attribute CTC {n, y}
@attribute CTT {y, n}
@attribute Heating {n, y}
@attribute View {y, n}
@attribute RentCat {N, UN, LN}

@data
500, 3, 1, 0, y, n, n, n, y, N
313, 3, 1, 1, n, n, n, n, n, LN
442, 3, 1, 0, n, n, y, n, y, UN
488, 3, 2, 0, n, n, y, n, y, N
502, 2, 1, 1, n, y, y, y, n, N
331, 2, 1, 1, n, y, n, y, n, N
216, 1, 1, 0, n, n, y, y, y, UN
231, 3, 2, 1, n, y, y, y, n, N
571, 2, 1, 1, y, y, y, n, n, UN
131, 3, 1, 0, y, y, y, y, n, UN
209, 1, 1, 0, n, n, y, y, y, UN
417, 3, 1, 0, n, n, n, n, y, UN
572, 3, 2, 0, y, n, y, n, y, N
190, 3, 2, 1, y, n, y, n, n, LN
352, 3, 1, 1, n, n, n, y, n, LN
758, 1, 1, 0, y, y, y, y, n, UN
789, 3, 2, 0, y, n, y, n, y, N
146, 3, 1, 1, y, n, n, n, n, LN
421, 1, 1, 1, n, y, n, y, n, N
460, 1, 1, 0, y, y, n, n, n, UN
748, 3, 1, 1, y, n, n, n, y, UN
441, 3, 2, 1, n, n, y, y, n, LN
602, 1, 1, 0, n, y, n, n, n, UN
346, 2, 1, 1, n, y, n, n, n, N
316, 3, 2, 0, n, y, y, y, n, N
348, 2, 1, 1, n, y, n, y, n, N
780, 3, 2, 1, y, n, y, y, y, N
561, 3, 2, 0, n, n, y, n, y, N
407, 3, 2, 1, y, n, n, y, n, LN
163, 2, 1, 0, y, y, y, n, n, UN
654, 3, 1, 1, n, y, n, n, n, N
741, 3, 2, 0, y, y, y, n, n, UN
162, 3, 1, 0, y, y, n, y, y, UN
360, 3, 2, 0, n, y, y, n, n, N
147, 3, 1, 1, y, y, n, y, n, UN
343, 3, 2, 1, n, n, y, y, n, LN
441, 3, 1, 1, y, y, y, y, n, UN
340, 1, 1, 1, y, y, y, y, n, UN
173, 2, 1, 1, y, n, y, n, y, UN
743, 3, 1, 1, n, n, y, n, y, N
119, 2, 1, 1, n, n, y, y, y, UN
133, 3, 2, 1, n, n, n, n, n, LN
640, 3, 1, 0, n, n, n, n, y, N
354, 1, 1, 0, n, y, y, n, n, N
143, 2, 1, 0, n, y, n, y, n, UN
406, 3, 2, 1, n, n, y, y, y, N
474, 3, 1, 0, y, n, y, n, y, N
718, 3, 1, 0, n, y, n, y, n, N
345, 2, 1, 0, n, n, n, n, y, UN
406, 3, 1, 1, y, n, n, y, n, LN
421, 3, 1, 0, y, y, y, n, n, UN
522, 1, 1, 1, y, y, n, y, n, UN
130, 3, 2, 1, y, y, y, n, n, UN
509, 1, 1, 1, n, y, y, n, n, UN
492, 3, 2, 1, y, n, n, y, y, UN
349, 2, 1, 1, y, y, n, y, n, UN
527, 1, 1, 1, n, y, y, n, n, N
519, 1, 1, 1, n, y, n, y, n, N
754, 1, 1, 1, n, y, n, n, n, UN
690, 1, 1, 0, y, y, y, n, n, UN
717, 3, 2, 0, n, y, y, n, n, N
611, 3, 2, 1, n, n, n, y, y, N
299, 3, 1, 1, n, y, n, y, n, N
131, 1, 1, 0, y, n, n, n, n, LN
203, 3, 1, 1, y, y, n, n, n, UN
427, 3, 1, 1, y, n, y, y, n, LN
352, 2, 1, 0, y, y, n, n, n, UN
276, 3, 2, 0, y, y, y, n, n, UN
287, 3, 2, 1, n, n, y, y, n, LN
184, 3, 2, 1, y, y, n, y, n, UN
570, 1, 1, 1, y, y, y, y, n, UN
683, 1, 1, 1, y, y, n, y, n, UN
680, 3, 2, 0, y, y, y, n, n, UN
644, 2, 1, 1, y, y, y, y, n, UN
659, 3, 1, 1, y, n, y, n, y, UN
173, 2, 1, 0, y, y, n, n, n, UN
360, 3, 2, 1, n, n, n, n, n, LN
172, 3, 1, 1, y, n, y, y, n, LN
104, 1, 1, 0, y, n, n, y, y, UN
199, 3, 2, 0, n, y, y, n, n, N
598, 3, 1, 1, y, n, n, y, y, UN
708, 3, 1, 1, n, n, n, y, y, N
727, 1, 1, 1, y, y, n, y, n, UN
447, 3, 2, 0, y, n, n, y, y, N
582, 3, 1, 0, y, y, n, n, n, UN
130, 1, 1, 1, n, n, n, n, n, LN
449, 2, 1, 0, y, y, y, y, n, UN
177, 1, 1, 0, n, y, n, n, n, N
122, 2, 1, 1, n, n, n, n, y, UN
705, 3, 1, 0, y, n, n, y, y, N
659, 1, 1, 1, y, y, y, n, n, UN
423, 3, 2, 0, n, n, n, y, y, N
496, 1, 1, 0, y, y, y, n, n, UN
115, 3, 2, 1, n, y, y, y, n, N
126, 1, 1, 0, n, n, n, n, n, LN
492, 1, 1, 0, y, y, n, y, n, UN
289, 3, 2, 1, n, y, y, n, n, UN
471, 3, 2, 1, y, n, y, n, y, N
566, 3, 1, 0, y, n, y, y, y, N
606, 1, 1, 0, y, y, y, y, n, UN
180, 3, 1, 1, n, y, y, y, y, UN
218, 1, 1, 1, n, y, y, y, n, UN
694, 3, 2, 0, n, y, n, n, n, N
443, 3, 1, 0, y, n, y, n, y, N
304, 1, 1, 0, n, y, n, y, n, N
591, 3, 1, 0, y, n, n, y, y, N
526, 1, 1, 1, y, y, n, n, n, UN
608, 3, 2, 1, y, n, n, n, y, N
637, 3, 1, 1, n, y, y, y, n, N
651, 2, 1, 1, y, y, y, n, n, UN
444, 1, 1, 1, y, y, n, n, n, UN
128, 1, 1, 0, y, y, y, n, n, UN
467, 3, 1, 1, n, n, y, n, y, N
201, 1, 1, 1, y, y, y, y, n, UN
290, 1, 1, 1, n, y, y, y, n, UN
211, 1, 1, 0, n, n, n, n, y, UN
284, 2, 1, 1, n, y, y, n, n, UN
402, 3, 2, 1, n, y, y, n, n, N
717, 1, 1, 1, y, y, y, y, n, UN
796, 1, 1, 1, y, y, n, y, n, UN
246, 2, 1, 0, n, y, n, y, n, N
619, 1, 1, 0, n, y, y, n, n, N
287, 3, 2, 1, n, y, y, n, n, N
412, 1, 1, 1, y, y, n, n, n, UN
367, 3, 2, 1, y, y, n, n, n, UN
210, 3, 2, 0, n, y, n, y, n, N
720, 3, 2, 0, y, n, n, y, y, UN
110, 1, 1, 1, n, n, y, y, n, LN
675, 1, 1, 1, y, y, y, n, n, UN
721, 3, 2, 0, n, n, y, n, y, N
693, 2, 1, 1, n, y, y, y, n, N
645, 3, 1, 0, n, y, y, n, n, N
209, 1, 1, 0, y, y, n, y, n, UN
223, 2, 1, 1, n, n, n, n, y, UN
671, 1, 1, 1, y, y, y, y, n, UN
428, 1, 1, 0, n, y, n, y, n, N
296, 3, 2, 1, y, y, n, y, n, UN
151, 1, 1, 0, n, n, n, n, n, LN
495, 1, 1, 1, y, y, y, y, n, UN
721, 1, 1, 0, y, y, y, n, n, UN
639, 3, 1, 0, y, n, n, n, y, UN
183, 1, 1, 0, y, n, n, y, y, UN
206, 2, 1, 1, n, y, y, n, n, N
150, 3, 2, 1, y, y, n, n, n, UN
432, 3, 2, 0, n, n, n, y, y, N
334, 2, 1, 1, n, n, n, n, y, UN
151, 3, 1, 1, n, y, n, n, n, N
172, 1, 1, 1, n, y, y, y, n, N
453, 2, 1, 1, y, y, y, n, n, UN
381, 3, 1, 1, n, n, n, y, n, LN
109, 3, 1, 0, n, y, n, n, n, N
589, 3, 2, 1, n, n, y, y, y, N
247, 3, 2, 0, y, y, n, n, n, UN
590, 3, 1, 0, y, n, n, y, y, N
198, 3, 1, 1, y, n, y, n, n, LN
255, 1, 1, 0, y, y, n, n, n, UN
402, 1, 1, 1, n, y, y, n, n, N
331, 3, 2, 0, n, y, y, y, y, UN
468, 2, 1, 0, y, y, y, n, n, UN
277, 2, 1, 0, n, y, y, y, n, N
318, 2, 1, 1, n, y, n, n, n, N
295, 1, 1, 0, n, y, y, n, n, N
354, 2, 1, 0, y, n, n, y, y, UN
577, 1, 1, 1, y, y, y, n, n, UN
374, 3, 1, 0, y, y, y, y, n, UN
637, 3, 2, 1, n, y, y, n, n, N
680, 3, 2, 0, y, n, y, n, y, UN
128, 3, 2, 0, y, y, y, y, n, UN
430, 3, 2, 0, n, n, n, n, y, N
554, 3, 2, 0, y, n, n, n, y, N
157, 1, 1, 0, y, n, y, y, y, UN
560, 1, 1, 0, y, y, y, y, n, UN
593, 1, 1, 0, n, y, y, n, n, N
233, 1, 1, 1, y, n, y, y, y, UN
211, 3, 1, 1, y, n, y, n, n, LN
250, 2, 1, 0, y, n, n, n, y, UN
785, 3, 1, 1, y, n, n, n, y, N
418, 3, 2, 0, y, n, y, n, y, N
760, 3, 2, 1, n, n, y, n, y, N
793, 1, 1, 0, y, y, n, y, n, UN
146, 1, 1, 0, y, n, n, y, n, LN
540, 3, 2, 1, y, n, y, y, y, N
588, 3, 1, 0, y, y, n, y, n, UN
108, 1, 1, 1, n, y, y, n, n, UN
398, 3, 1, 1, y, n, n, n, n, LN
351, 1, 1, 1, n, y, y, y, n, UN
284, 3, 1, 0, n, y, y, y, y, UN
163, 1, 1, 0, n, n, y, y, y, UN
725, 3, 1, 1, y, n, n, y, y, UN
504, 2, 1, 0, y, y, n, y, n, UN
186, 1, 1, 0, y, n, n, n, y, UN
110, 3, 1, 0, n, y, y, y, n, N
356, 3, 2, 1, y, y, y, y, y, UN
387, 1, 1, 0, n, y, n, n, n, UN
180, 1, 1, 0, y, n, y, n, n, LN
411, 3, 1, 1, n, n, n, y, y, N
184, 1, 1, 0, y, y, y, y, n, UN
170, 2, 1, 0, y, y, y, n, n, UN
522, 1, 1, 0, y, y, n, n, n, UN
235, 3, 2, 1, n, y, y, n, n, N
604, 3, 2, 0, y, n, n, n, y, N
797, 1, 1, 1, y, y, n, y, n, UN
545, 1, 1, 1, y, y, y, n, n, UN
414, 3, 1, 0, y, n, y, n, y, N
466, 3, 2, 0, y, y, y, n, n, UN
225, 3, 1, 0, n, y, n, n, n, N
346, 2, 1, 1, n, n, y, y, y, UN
655, 3, 2, 1, y, n, y, y, y, N
286, 3, 1, 0, n, y, y, y, n, N
778, 3, 1, 1, y, n, n, n, y, N
385, 3, 1, 1, n, n, y, n, n, LN
211, 2, 1, 0, y, y, y, y, n, UN
103, 3, 1, 1, y, y, n, n, n, UN
498, 3, 1, 1, y, n, y, n, y, N
155, 3, 2, 1, n, y, y, y, n, UN
238, 1, 1, 1, y, n, y, n, y, UN
293, 1, 1, 0, y, y, y, n, n, UN
794, 3, 2, 0, y, y, y, n, n, UN
149, 3, 2, 1, n, y, n, y, n, UN
281, 3, 2, 1, y, n, n, n, n, LN
357, 1, 1, 0, y, n, y, y, y, UN
627, 2, 1, 0, y, y, n, y, n, UN
731, 2, 1, 1, y, y, y, n, n, UN
640, 3, 2, 1, y, n, n, y, y, N
695, 1, 1, 0, y, y, n, n, n, UN
546, 3, 2, 1, n, n, n, n, y, UN
769, 3, 2, 0, y, n, n, n, y, N
419, 3, 1, 1, y, n, y, y, y, N
722, 3, 2, 1, y, y, n, n, n, UN
115, 3, 1, 0, y, y, n, n, n, UN
573, 1, 1, 1, y, y, n, n, n, UN
446, 3, 2, 1, y, y, y, n, n, UN
219, 2, 1, 1, n, y, n, n, n, N
767, 2, 1, 1, y, y, n, y, n, UN
780, 3, 1, 1, y, y, n, n, n, UN
330, 2, 1, 0, n, y, n, y, n, N
519, 3, 1, 1, y, n, y, y, y, UN
735, 3, 1, 0, y, n, n, y, y, N
129, 3, 2, 1, n, n, n, n, n, LN
246, 1, 1, 1, n, y, n, n, n, N
254, 3, 2, 0, y, y, n, n, n, UN
657, 3, 2, 0, y, n, n, n, y, N
426, 3, 1, 1, n, y, n, n, y, UN
203, 3, 1, 0, y, y, y, y, y, UN
619, 3, 1, 0, y, y, n, y, n, UN
301, 1, 1, 1, y, n, y, n, y, UN
165, 1, 1, 1, y, y, y, y, n, UN
352, 3, 2, 1, y, y, y, n, n, UN
532, 2, 1, 1, y, y, n, n, n, UN
375, 1, 1, 0, y, y, y, y, n, UN
746, 3, 2, 1, y, n, n, n, y, UN
439, 2, 1, 1, n, y, y, n, n, N
169, 1, 1, 1, y, y, y, y, n, UN
640, 2, 1, 1, y, y, n, y, n, UN
351, 1, 1, 0, y, y, y, y, n, UN
469, 3, 1, 0, n, y, n, y, n, N
468, 3, 2, 0, y, n, n, n, y, N
528, 3, 1, 1, y, n, y, n, y, N
108, 1, 1, 0, n, y, n, n, n, N
515, 3, 1, 0, n, n, n, n, y, UN
268, 1, 1, 1, n, y, n, y, n, N
259, 2, 1, 1, n, n, y, y, y, UN
215, 3, 1, 0, y, y, n, n, n, UN
181, 1, 1, 1, y, y, n, y, n, UN
747, 3, 1, 0, n, n, y, n, y, N
467, 3, 1, 0, y, n, n, y, y, N
748, 3, 1, 1, y, n, y, y, y, UN
479, 1, 1, 1, y, y, n, n, n, UN
177, 3, 1, 1, y, n, n, n, n, LN
385, 3, 1, 1, y, y, n, n, y, UN
149, 3, 1, 1, y, n, n, y, n, LN
337, 3, 2, 1, y, n, n, n, n, LN
196, 1, 1, 1, y, n, n, n, n, LN
520, 3, 2, 0, y, n, y, y, y, N
612, 3, 1, 1, n, y, y, y, n, N
701, 3, 1, 0, y, n, y, n, y, N
160, 3, 2, 1, n, n, y, n, n, LN
452, 3, 2, 0, y, y, y, y, n, UN
631, 3, 1, 1, y, n, y, n, y, N
691, 1, 1, 0, y, y, y, y, n, UN
579, 3, 2, 1, y, n, y, y, y, UN
408, 3, 1, 1, n, n, y, n, n, LN
431, 3, 1, 0, n, n, n, n, y, N
337, 3, 1, 0, y, y, y, y, y, UN
176, 1, 1, 0, y, y, n, n, n, UN
288, 3, 2, 1, y, n, y, y, n, LN
596, 3, 2, 0, y, n, y, n, y, UN
682, 3, 2, 1, y, n, y, n, y, UN
527, 3, 1, 1, y, n, y, y, y, N
278, 3, 1, 1, n, y, n, n, n, N
716, 3, 1, 1, n, n, y, n, y, N
624, 3, 1, 1, n, y, y, y, n, N
182, 3, 1, 1, y, n, n, y, n, LN
789, 3, 1, 0, n, n, n, y, y, N
221, 1, 1, 0, n, n, n, y, y, UN
423, 3, 2, 1, y, n, n, y, n, LN
775, 2, 1, 0, y, y, n, n, n, UN
413, 3, 2, 0, n, y, n, n, n, N
505, 3, 1, 1, n, y, n, y, n, N
113, 3, 1, 1, y, n, y, n, n, LN
656, 1, 1, 1, n, y, y, n, n, N
615, 3, 1, 1, y, n, n, n, y, N
714, 3, 1, 1, y, n, n, y, y, N
777, 3, 2, 0, y, n, n, n, y, UN
353, 3, 2, 0, y, y, y, y, y, UN
283, 3, 1, 1, n, n, y, y, n, LN
346, 3, 1, 1, y, n, n, y, n, LN
603, 3, 2, 1, y, n, n, n, y, N
156, 1, 1, 1, y, y, n, n, n, UN
222, 2, 1, 0, n, n, y, y, y, UN
296, 3, 2, 0, y, y, n, y, y, UN
710, 3, 2, 0, y, n, y, y, y, N
663, 3, 2, 1, y, n, n, y, y, N
391, 3, 1, 0, n, y, y, y, y, UN
265, 1, 1, 1, y, n, y, y, y, UN
568, 1, 1, 0, y, y, n, y, n, UN
430, 3, 1, 0, n, n, y, y, y, UN
395, 1, 1, 0, y, y, n, n, n, UN
406, 3, 1, 1, y, y, y, y, n, UN
657, 3, 1, 0, n, n, y, y, y, UN
641, 3, 1, 1, n, n, y, y, y, N
190, 1, 1, 1, n, n, n, y, n, LN
606, 3, 1, 0, n, y, n, n, n, N
393, 3, 2, 1, y, n, y, n, n, LN
746, 3, 1, 1, n, y, y, n, n, N
501, 3, 2, 0, y, n, n, y, y, N
184, 1, 1, 0, n, y, y, y, n, N
799, 3, 2, 1, y, y, n, y, n, UN
224, 1, 1, 0, y, y, n, n, n, UN
440, 3, 2, 1, n, n, n, n, n, LN
134, 3, 2, 1, n, y, n, n, n, UN
246, 1, 1, 0, n, y, n, n, n, UN
505, 3, 1, 0, y, n, y, y, y, N
799, 3, 1, 0, n, n, y, y, y, N
542, 3, 1, 0, y, y, y, y, n, UN
495, 3, 1, 1, y, n, n, y, y, N
404, 3, 2, 1, n, n, n, n, y, N
143, 3, 2, 1, n, y, n, y, n, N
130, 2, 1, 0, n, y, n, y, n, N
748, 1, 1, 0, y, y, y, y, n, UN
634, 3, 2, 1, y, n, n, n, y, N
203, 3, 2, 1, y, n, n, n, n, LN
224, 3, 2, 1, y, n, y, n, n, LN
337, 2, 1, 0, y, y, n, n, n, UN
339, 1, 1, 0, n, n, n, y, y, UN
693, 3, 2, 1, y, n, n, y, y, UN
304, 1, 1, 1, n, y, y, n, n, N
537, 3, 2, 1, y, n, y, n, y, N
738, 3, 1, 1, y, y, n, n, n, UN
708, 2, 1, 0, n, y, n, n, n, N
