@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {n, y}
@attribute CTC {n, y}
@attribute CTT {y, n}
@attribute Heating {n, y}
@attribute View {n, y}
@attribute RentCat {LN, UN, N}

@data
362, 2, 1, 0, y, n, n, y, y, UN
704, 3, 2, 1, n, y, y, y, n, N
551, 3, 1, 0, y, y, y, n, n, UN
717, 2, 1, 1, y, y, n, n, n, UN
666, 2, 1, 0, y, y, y, n, n, UN
437, 1, 1, 1, y, y, n, n, n, UN
640, 3, 2, 0, n, y, y, n, n, N
370, 3, 1, 1, y, y, y, n, y, UN
717, 3, 1, 0, y, n, n, y, y, UN
642, 3, 2, 0, y, y, n, y, n, UN
185, 3, 2, 1, n, n, n, n, n, LN
521, 2, 1, 0, y, y, y, n, n, UN
631, 3, 2, 0, y, y, n, y, n, UN
145, 1, 1, 0, y, y, n, n, n, UN
301, 3, 2, 0, y, y, n, n, n, UN
256, 2, 1, 1, n, y, n, y, n, N
391, 3, 1, 1, y, n, y, y, n, LN
447, 3, 1, 0, n, n, n, n, y, N
221, 3, 1, 1, n, y, y, n, y, UN
103, 2, 1, 1, n, y, n, y, n, N
274, 3, 1, 0, y, y, n, y, n, UN
532, 2, 1, 0, y, y, n, y, n, UN
541, 1, 1, 1, y, y, n, n, n, UN
569, 2, 1, 1, y, y, n, y, n, UN
421, 3, 1, 1, y, y, n, n, n, UN
490, 3, 1, 1, y, n, n, n, y, N
500, 1, 1, 1, y, y, n, n, n, UN
388, 2, 1, 0, y, y, y, n, n, UN
351, 1, 1, 0, y, y, n, y, n, UN
281, 1, 1, 1, y, y, y, y, n, UN
195, 3, 2, 1, y, y, n, y, n, UN
164, 3, 2, 1, y, n, y, n, n, LN
191, 3, 1, 1, y, n, n, y, n, LN
120, 3, 1, 1, y, y, n, y, n, UN
726, 2, 1, 1, y, y, y, n, n, UN
149, 3, 1, 1, y, n, n, n, n, LN
762, 3, 2, 0, n, n, y, y, y, N
535, 2, 1, 1, y, y, n, n, n, UN
426, 3, 1, 0, n, n, n, n, y, N
125, 2, 1, 0, n, n, n, y, y, UN
708, 2, 1, 0, y, y, n, n, n, UN
134, 3, 1, 0, y, y, y, y, y, UN
197, 1, 1, 0, n, n, n, y, y, UN
122, 3, 1, 1, y, y, n, y, n, UN
258, 3, 2, 1, n, y, n, y, n, N
302, 1, 1, 1, n, y, n, y, n, N
120, 1, 1, 0, y, n, y, y, y, UN
787, 3, 1, 0, y, n, y, y, y, N
366, 3, 2, 1, y, y, y, n, n, UN
690, 3, 1, 1, n, n, y, y, y, N
371, 3, 1, 1, y, n, y, y, n, LN
101, 1, 1, 1, n, y, n, y, n, N
446, 2, 1, 1, y, y, n, n, n, UN
277, 3, 2, 1, y, n, n, y, n, LN
345, 1, 1, 1, n, y, n, y, n, UN
255, 2, 1, 0, y, y, y, n, n, UN
132, 1, 1, 0, n, y, y, n, n, N
604, 3, 1, 0, y, n, n, y, y, N
692, 3, 1, 1, y, n, y, n, y, N
390, 2, 1, 1, y, y, y, n, n, UN
436, 3, 2, 0, y, n, y, y, y, N
275, 2, 1, 0, y, y, y, y, n, UN
491, 1, 1, 0, y, y, n, n, n, UN
271, 1, 1, 1, y, y, y, y, n, UN
601, 2, 1, 0, n, y, y, y, n, N
198, 2, 1, 0, n, n, n, y, y, UN
798, 3, 2, 1, y, n, n, n, y, N
511, 3, 1, 0, n, y, y, n, n, UN
423, 1, 1, 1, n, y, y, n, n, N
727, 3, 1, 0, y, y, y, n, n, UN
758, 2, 1, 0, y, y, y, n, n, UN
152, 2, 1, 0, n, y, n, y, n, N
239, 1, 1, 1, n, n, n, y, y, UN
296, 3, 1, 1, y, n, n, y, n, LN
517, 3, 1, 0, y, n, n, y, y, N
733, 3, 2, 0, y, n, y, y, y, UN
139, 1, 1, 0, n, n, y, n, n, LN
460, 3, 2, 1, n, n, n, n, y, UN
631, 2, 1, 1, y, y, n, n, n, UN
713, 1, 1, 0, n, y, n, y, n, UN
208, 3, 2, 1, n, n, y, y, n, LN
108, 3, 1, 0, y, y, y, y, n, UN
786, 3, 1, 0, y, n, y, y, y, UN
343, 1, 1, 1, n, n, y, n, y, UN
492, 3, 1, 0, y, n, n, n, y, N
698, 3, 2, 1, n, n, y, y, y, UN
407, 1, 1, 1, y, y, y, y, n, UN
408, 3, 2, 1, y, n, n, y, y, N
377, 1, 1, 0, n, n, n, y, y, UN
689, 3, 1, 1, y, n, n, n, y, N
402, 3, 2, 1, n, n, y, n, n, LN
301, 3, 1, 0, n, y, n, y, n, UN
344, 2, 1, 1, n, y, y, y, n, N
406, 3, 1, 0, n, y, y, y, n, N
344, 3, 2, 1, n, n, y, n, n, LN
404, 2, 1, 0, y, y, n, y, n, UN
217, 3, 1, 0, y, y, n, y, n, UN
597, 1, 1, 1, n, y, y, n, n, N
723, 3, 2, 1, y, n, y, n, y, N
339, 2, 1, 1, n, y, n, n, n, N
685, 3, 2, 0, y, n, y, n, y, N
130, 3, 2, 1, y, n, n, y, n, LN
521, 1, 1, 0, n, y, n, n, n, N
136, 1, 1, 1, n, n, n, n, n, LN
715, 3, 2, 1, n, n, n, y, y, N
182, 3, 1, 1, y, n, y, n, n, LN
295, 2, 1, 0, y, y, y, n, n, UN
416, 3, 2, 1, n, n, n, y, y, N
130, 2, 1, 0, n, y, y, n, n, N
475, 3, 1, 1, y, n, n, n, y, UN
510, 2, 1, 1, y, y, n, n, n, UN
137, 1, 1, 0, n, y, y, n, n, N
102, 3, 2, 1, n, y, y, y, n, UN
126, 1, 1, 0, n, y, y, y, n, N
172, 1, 1, 1, n, y, n, y, n, N
419, 1, 1, 1, n, y, y, y, n, N
158, 2, 1, 0, n, y, n, n, n, UN
401, 1, 1, 0, n, y, n, n, n, N
148, 3, 1, 1, n, y, y, n, n, N
549, 3, 2, 0, y, y, n, y, n, UN
409, 3, 2, 1, y, n, y, n, y, N
608, 3, 2, 1, y, n, y, n, y, N
413, 2, 1, 0, y, y, y, y, n, UN
217, 2, 1, 0, y, y, n, n, n, UN
310, 3, 1, 1, y, n, y, n, n, LN
272, 2, 1, 1, n, n, n, y, y, UN
792, 3, 2, 1, y, n, n, y, y, UN
208, 1, 1, 1, n, n, y, y, y, UN
633, 1, 1, 0, y, y, n, n, n, UN
370, 2, 1, 0, y, n, n, y, y, UN
595, 3, 2, 0, y, n, y, n, y, UN
271, 1, 1, 1, y, y, y, y, n, UN
223, 1, 1, 0, n, y, n, y, n, N
138, 3, 1, 0, n, y, n, n, n, N
682, 3, 2, 1, y, n, y, y, y, N
367, 3, 1, 1, n, y, n, y, n, N
249, 2, 1, 1, y, n, n, y, y, UN
328, 2, 1, 0, n, n, y, n, y, UN
312, 1, 1, 1, n, n, n, n, y, UN
241, 3, 1, 0, y, y, y, n, n, UN
443, 3, 1, 0, n, n, y, n, y, UN
359, 1, 1, 1, y, n, n, y, y, UN
349, 3, 2, 1, y, y, n, n, n, UN
304, 1, 1, 0, y, y, y, n, n, UN
313, 3, 2, 1, n, n, y, y, n, LN
438, 1, 1, 0, y, y, y, y, n, UN
684, 3, 1, 0, n, y, y, y, n, UN
270, 1, 1, 1, y, y, y, y, n, UN
105, 1, 1, 0, n, n, n, n, n, LN
513, 3, 1, 1, n, y, y, n, n, UN
701, 3, 1, 0, y, n, y, y, y, N
362, 3, 1, 0, n, y, n, y, n, N
544, 3, 1, 0, y, y, y, y, n, UN
635, 3, 1, 0, y, n, y, n, y, UN
122, 1, 1, 1, n, y, y, y, n, N
234, 2, 1, 1, n, y, n, n, n, UN
653, 2, 1, 1, n, y, n, n, n, UN
724, 2, 1, 1, y, y, n, y, n, UN
319, 3, 2, 1, n, y, n, n, n, N
229, 1, 1, 0, y, y, y, n, n, UN
384, 3, 2, 1, n, n, n, n, n, LN
254, 3, 1, 1, n, y, n, n, n, N
645, 3, 2, 1, y, y, n, n, n, UN
631, 3, 1, 1, y, n, n, y, y, UN
155, 1, 1, 0, y, n, y, n, y, UN
717, 1, 1, 0, y, y, n, n, n, UN
584, 1, 1, 0, y, y, y, n, n, UN
112, 1, 1, 1, n, n, n, y, y, UN
434, 3, 2, 0, y, y, y, y, y, UN
353, 2, 1, 1, n, n, y, y, y, UN
377, 3, 1, 1, n, y, n, n, n, UN
103, 1, 1, 1, y, n, n, n, y, UN
497, 3, 1, 1, y, n, y, y, y, N
223, 3, 1, 1, y, y, n, y, y, UN
557, 3, 2, 1, y, n, y, n, y, N
539, 1, 1, 1, n, y, n, n, n, N
305, 3, 2, 1, y, n, y, n, n, LN
263, 1, 1, 1, y, y, y, n, n, UN
409, 3, 1, 0, y, y, n, n, n, UN
371, 3, 1, 0, y, y, y, n, n, UN
771, 1, 1, 0, y, y, n, y, n, UN
764, 3, 1, 1, n, n, n, y, y, N
728, 1, 1, 0, y, y, y, y, n, UN
490, 3, 1, 0, n, y, y, y, n, N
118, 1, 1, 1, y, n, n, n, y, UN
788, 2, 1, 1, y, y, y, n, n, UN
595, 3, 1, 0, n, y, n, y, n, UN
441, 3, 2, 1, y, y, y, y, n, UN
420, 2, 1, 1, n, y, n, y, n, UN
133, 1, 1, 1, n, y, n, y, n, N
435, 3, 1, 0, y, n, n, n, y, N
432, 3, 2, 1, y, n, y, y, y, N
141, 3, 1, 0, n, y, y, y, n, N
476, 2, 1, 0, n, y, n, y, n, N
796, 2, 1, 1, n, y, n, y, n, N
777, 1, 1, 0, n, y, n, n, n, N
362, 3, 2, 1, n, n, n, n, n, LN
103, 1, 1, 1, y, y, n, y, n, UN
241, 2, 1, 0, y, n, n, n, y, UN
646, 2, 1, 0, n, y, y, y, n, N
398, 1, 1, 0, y, y, y, n, n, UN
