@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {y, n}
@attribute CTC {n, y}
@attribute CTT {n, y}
@attribute Heating {n, y}
@attribute View {y, n}
@attribute RentCat {N, UN, LN, UN166}

@data
747, 1, 1, 0, y, y, y, n, n, UN
192, 2, 1, 1, n, y, n, n, n, N
314, 3, 2, 1, y, y, n, n, n, UN
269, 3, 2, 1, y, n, n, n, n, LN
171, 1, 1, 1, n, y, y, n, n, N
244, 1, 1, 0, y, y, n, y, n, UN
682, 3, 2, 0, n, y, n, n, n, N
219, 1, 1, 1, y, y, n, y, n, UN
740, 3, 1, 1, y, n, y, n, y, N
287, 3, 1, 1, y, n, y, y, n, LN
272, 3, 2, 1, n, n, y, y, n, LN
645, 1, 1, 1, y, y, y, y, n, UN
445, 3, 2, 1, y, y, n, n, n, UN
631, 3, 2, 1, y, y, y, y, n, UN
535, 3, 1, 0, y, n, n, n, y, N
236, 2, 1, 1, n, n, y, y, y, UN
627, 2, 1, 1, y, y, y, y, n, UN
167, 3, 2, 1, y, n, y, y, n, LN
209, 1, 1, 0, n, y, y, y, n, N
416, 3, 1, 0, y, y, n, n, n, UN
260, 3, 1, 1, n, y, y, n, n, N
668, 2, 1, 1, y, y, n, y, n, UN
100, 1, 1, 0, n, n, y, y, n, LN
429, 2, 1, 0, n, y, y, y, n, N
199, 3, 1, 0, y, y, n, y, n, UN
154, 1, 1, 0, n, n, n, y, n, LN
740, 1, 1, 0, n, y, n, y, n, N
782, 3, 2, 0, y, y, y, n, n, UN
329, 1, 1, 1, n, n, y, n, y, UN
583, 2, 1, 1, y, y, n, y, n, UN
717, 1, 1, 1, n, y, y, y, n, UN
758, 2, 1, 1, n, y, y, n, n, N
241, 3, 2, 1, n, n, n, y, n, LN
164, 1, 1, 1, n, y, y, n, n, N
606, 3, 2, 1, y, y, y, y, n, UN
498, 3, 1, 0, y, n, n, n, y, N
193, 3, 2, 1, n, n, n, n, n, LN
148, 1, 1, 0, y, y, n, y, n, UN
588, 3, 1, 0, n, y, y, n, n, N
144, 3, 2, 0, n, y, n, y, n, N
534, 1, 1, 1, n, y, y, y, n, N
250, 3, 2, 1, n, y, y, n, y, UN
702, 3, 1, 0, y, y, y, y, n, UN
230, 2, 1, 1, n, y, y, y, n, N
428, 3, 2, 1, y, y, y, y, y, UN
543, 3, 2, 0, y, n, y, y, y, N
630, 3, 1, 0, y, y, n, y, n, UN
287, 3, 2, 1, n, n, y, y, n, LN
432, 3, 2, 0, n, n, n, y, y, N
253, 3, 2, 1, n, n, y, y, n, LN
158, 3, 1, 1, y, y, n, y, n, UN
533, 3, 2, 1, y, y, n, n, n, UN
236, 1, 1, 0, n, n, n, y, y, UN
220, 3, 1, 0, n, y, y, y, y, UN
231, 1, 1, 1, n, n, y, y, y, UN
311, 1, 1, 1, y, y, n, y, n, UN
164, 2, 1, 0, n, y, y, y, n, N
759, 3, 2, 1, y, n, y, y, y, UN
180, 2, 1, 1, n, y, y, y, n, N
118, 1, 1, 1, y, y, n, y, n, UN
387, 3, 1, 1, n, n, n, n, n, LN
752, 1, 1, 1, n, y, y, y, n, N
406, 3, 1, 1, n, n, n, y, y, N
301, 1, 1, 0, y, y, y, y, n, UN
731, 1, 1, 0, y, y, n, y, n, UN
253, 1, 1, 1, y, y, n, y, n, UN
619, 3, 2, 0, y, n, n, n, y, N
441, 3, 2, 0, y, n, n, n, y, UN
767, 2, 1, 1, y, y, n, n, n, UN
786, 3, 1, 1, y, n, y, n, y, N
552, 1, 1, 0, y, y, n, y, n, UN
667, 3, 2, 1, y, n, y, y, y, N
458, 3, 2, 0, y, n, n, y, y, UN
163, 2, 1, 1, n, n, y, y, y, UN
139, 2, 1, 1, y, y, y, y, n, UN
511, 3, 2, 0, n, n, y, n, y, N
718, 3, 2, 1, y, y, y, y, n, UN
251, 3, 2, 1, n, n, n, n, n, LN
568, 3, 1, 0, n, n, y, n, y, N
622, 1, 1, 0, y, y, y, y, n, UN
674, 3, 1, 1, y, n, n, n, y, N
550, 3, 2, 1, y, n, y, y, y, N
205, 3, 1, 0, n, y, y, y, y, UN
342, 3, 2, 1, n, n, n, y, n, LN
310, 3, 2, 1, y, n, n, y, n, LN
435, 3, 2, 1, n, n, n, n, y, N
613, 3, 1, 1, y, n, y, n, y, UN
495, 3, 2, 1, y, n, y, y, y, N
643, 1, 1, 0, y, y, n, n, n, UN
395, 1, 1, 0, n, y, n, n, n, N
722, 3, 1, 1, n, n, n, y, y, N
199, 3, 1, 1, n, n, n, y, n, LN
422, 2, 1, 1, n, y, y, n, n, UN
425, 3, 2, 0, n, n, y, n, y, N
413, 3, 2, 1, n, y, y, y, y, UN
436, 3, 1, 1, n, y, y, y, n, N
569, 2, 1, 1, y, y, y, y, n, UN
437, 1, 1, 0, n, y, y, y, n, N
597, 3, 1, 0, y, n, y, y, y, N
406, 3, 2, 0, n, n, y, n, y, UN
664, 2, 1, 1, n, y, n, y, n, N
453, 1, 1, 0, y, y, n, y, n, UN
310, 1, 1, 1, n, y, y, y, n, N
374, 3, 1, 1, n, y, y, y, n, N
521, 2, 1, 1, n, y, y, y, n, N
237, 2, 1, 1, y, y, n, n, n, UN
756, 3, 2, 0, n, n, n, y, y, N
545, 3, 1, 1, y, n, y, n, y, N
780, 3, 2, 0, n, n, n, y, y, N
301, 1, 1, 0, y, y, y, y, n, UN
557, 3, 2, 0, y, n, y, y, y, UN
637, 3, 2, 0, y, n, y, n, y, N
433, 3, 2, 0, n, n, n, n, y, N
229, 1, 1, 1, n, y, y, y, n, UN
322, 1, 1, 0, y, y, n, y, n, UN
353, 3, 1, 1, n, y, n, n, n, N
739, 2, 1, 0, y, y, y, y, n, UN
419, 3, 2, 1, n, y, y, n, y, UN
171, 2, 1, 0, n, y, n, n, n, N
456, 3, 2, 1, y, y, y, n, n, UN
433, 3, 2, 0, y, n, y, y, y, N
594, 1, 1, 0, y, y, n, y, n, UN
341, 3, 2, 0, n, y, n, y, y, UN
313, 2, 1, 1, y, y, n, n, n, UN
241, 3, 2, 0, n, y, n, y, n, N
676, 2, 1, 0, y, y, n, n, n, UN
289, 1, 1, 1, n, y, y, n, n, N
635, 1, 1, 0, n, y, y, n, n, N
646, 3, 1, 0, n, n, n, y, y, N
312, 3, 2, 1, y, y, y, y, y, UN
272, 1, 1, 1, y, y, y, n, n, UN
535, 3, 1, 1, y, y, n, n, n, UN
611, 2, 1, 0, y, y, n, n, n, UN
285, 2, 1, 1, y, n, y, n, y, UN
784, 2, 1, 1, n, y, y, n, n, N
127, 1, 1, 1, y, y, n, n, n, UN
739, 3, 1, 0, y, n, y, n, y, N
789, 3, 1, 0, y, n, y, y, y, N
452, 1, 1, 1, y, y, n, n, n, UN
347, 2, 1, 1, y, n, y, n, y, UN
157, 1, 1, 1, n, y, y, y, n, N
400, 3, 1, 1, n, y, n, n, y, UN
262, 3, 2, 0, y, y, y, n, y, UN
271, 3, 1, 1, n, y, n, y, n, N
753, 3, 1, 0, y, y, n, y, n, UN
229, 1, 1, 1, y, n, y, y, y, UN
125, 1, 1, 0, n, y, n, y, n, N
454, 2, 1, 1, y, y, y, n, n, UN
258, 3, 1, 1, n, y, y, n, y, UN
266, 1, 1, 0, n, n, y, y, y, UN
170, 3, 1, 1, y, y, n, y, y, UN
373, 1, 1, 0, n, y, y, n, n, N
662, 2, 1, 1, y, y, n, y, n, UN
410, 3, 2, 1, n, y, n, n, n, N
384, 3, 2, 1, n, y, n, y, n, N
108, 2, 1, 0, n, n, y, y, y, UN
628, 3, 2, 1, y, n, n, n, y, N
346, 3, 2, 0, y, y, n, y, n, UN
587, 3, 2, 0, n, n, y, y, y, N
689, 2, 1, 0, y, y, n, y, n, UN
410, 2, 1, 0, n, y, y, y, n, N
231, 2, 1, 1, n, y, n, n, n, N
103, 3, 2, 0, y, y, y, n, n, UN
798, 3, 1, 0, n, n, y, n, y, N
148, 1, 1, 0, y, y, n, y, n, UN
720, 1, 1, 1, y, y, y, y, n, UN
170, 2, 1, 0, n, y, y, n, n, N
151, 1, 1, 1, y, n, y, y, y, UN
708, 2, 1, 1, n, y, n, y, n, N
434, 1, 1, 0, n, y, n, n, n, N
785, 3, 2, 0, y, n, n, n, y, N
662, 1, 1, 1, y, y, n, y, n, UN
401, 3, 2, 1, n, n, n, n, y, N
785, 3, 2, 0, n, n, y, y, y, N
447, 1, 1, 1, y, y, y, y, n, UN
368, 1, 1, 1, n, y, n, y, n, N
590, 3, 2, 1, y, n, n, n, y, N
614, 3, 2, 1, n, y, n, n, n, N
310, 2, 1, 0, n, n, n, y, y, UN
596, 1, 1, 0, y, y, n, y, n, UN
557, 3, 1, 0, y, n, n, y, y, UN
678, 3, 2, 1, y, y, n, n, n, UN
507, 3, 1, 1, y, y, y, y, n, UN
246, 3, 1, 1, n, y, y, y, y, UN
582, 3, 1, 1, n, n, y, n, y, N
590, 3, 1, 1, y, n, n, n, y, N
316, 2, 1, 0, y, y, n, y, n, UN
709, 1, 1, 1, y, y, y, n, n, UN
586, 3, 1, 0, y, n, y, n, y, N
374, 1, 1, 0, n, y, y, y, n, N
265, 2, 1, 0, n, y, y, n, n, UN
114, 3, 2, 1, y, n, n, y, n, LN
566, 3, 2, 0, y, n, y, y, y, N
620, 2, 1, 0, y, y, n, n, n, UN
408, 3, 2, 1, y, n, n, n, n, LN
434, 3, 2, 0, y, y, y, n, y, UN
259, 3, 1, 0, y, y, n, y, n, UN
352, 2, 1, 0, n, y, y, n, n, N
200, 1, 1, 0, n, y, y, y, n, UN
182, 1, 1, 0, n, y, n, n, n, N
158, 1, 1, 1, y, n, y, n, y, UN
188, 1, 1, 0, y, n, n, y, y, UN
449, 2, 1, 0, y, y, n, y, n, UN
130, 1, 1, 0, y, n, n, y, n, LN
454, 3, 1, 0, n, y, y, y, n, N
690, 1, 1, 0, n, y, n, y, n, N
756, 3, 1, 1, y, n, y, y, y, N
469, 2, 1, 0, y, y, n, y, n, UN
675, 2, 1, 0, n, y, y, y, n, N
158, 2, 1, 1, y, y, n, y, n, UN
162, 2, 1, 0, n, y, n, y, n, UN
786, 1, 1, 0, y, y, y, n, n, UN
532, 3, 1, 1, y, n, y, n, y, N
112, 2, 1, 1, n, y, n, y, n, N
502, 3, 2, 1, y, n, n, y, y, N
685, 3, 1, 1, y, y, n, y, n, UN
291, 3, 2, 1, n, n, y, n, n, LN
487, 3, 1, 1, y, y, n, n, n, UN
207, 1, 1, 0, n, y, n, y, n, N
619, 3, 2, 0, y, n, n, n, y, N
741, 3, 2, 1, y, n, y, n, y, UN
621, 3, 1, 0, n, n, n, y, y, N
592, 3, 2, 1, y, n, y, y, y, N
798, 3, 1, 0, n, n, n, y, y, N
386, 2, 1, 0, n, n, y, y, y, UN
168, 2, 1, 1, n, y, y, n, n, N
449, 3, 1, 1, y, n, n, y, y, N
195, 2, 1, 0, n, y, n, y, n, N
331, 2, 1, 0, n, y, y, y, n, N
385, 3, 1, 1, n, n, y, y, n, LN
737, 3, 1, 1, y, n, n, n, y, N
695, 1, 1, 0, n, y, n, y, n, N
259, 2, 1, 0, n, n, y, n, y, UN
191, 1, 1, 1, y, y, y, n, n, UN
135, 3, 2, 1, y, n, n, y, n, LN
231, 2, 1, 1, n, y, y, y, n, UN
104, 1, 1, 1, n, y, n, y, n, N
547, 2, 1, 0, n, y, y, y, n, N
149, 1, 1, 1, n, n, y, n, n, LN
367, 2, 1, 0, n, y, n, n, n, N
292, 1, 1, 0, n, n, y, n, y, UN
375, 2, 1, 1, n, y, n, n, n, N
166, 1, 1, 0, n, n, n, n, n, LN
733, 3, 1, 1, y, n, n, n, y, UN
121, 3, 2, 0, y, y, n, y, n, UN
718, 3, 1, 1, y, n, y, y, y, N
494, 3, 2, 0, y, n, n, n, y, N
578, 3, 1, 1, y, y, n, n, n, UN
135, 1, 1, 0, y, n, n, y, y, UN
153, 1, 1, 0, y, y, n, n, n, UN
774, 1, 1, 1, n, y, n, n, n, UN
232, 1, 1, 0, n, n, n, n, y, UN
401, 3, 1, 0, y, y, n, n, y, UN
408, 3, 2, 1, y, n, n, y, y, N
790, 3, 2, 0, y, n, n, y, y, N
748, 1, 1, 0, n, y, y, y, n, N
788, 2, 1, 0, y, y, y, n, n, UN
448, 3, 1, 0, y, n, n, y, y, N
679, 3, 1, 0, y, y, n, n, n, UN
368, 1, 1, 1, n, y, n, y, n, UN
226, 1, 1, 1, n, y, n, n, n, UN
400, 3, 1, 0, n, n, n, n, y, N
513, 3, 2, 0, y, n, n, y, y, N
242, 3, 1, 0, y, y, n, y, n, UN
678, 3, 2, 1, y, n, n, n, y, UN
487, 3, 1, 0, y, y, y, y, n, UN
695, 1, 1, 1, y, y, n, y, n, UN
310, 3, 1, 1, n, n, n, y, n, LN
471, 2, 1, 0, y, y, n, y, n, UN
354, 1, 1, 0, n, n, y, n, y, UN
119, 2, 1, 1, y, y, n, n, n, UN
405, 3, 1, 0, y, n, y, y, y, UN
347, 3, 1, 1, n, n, n, y, n, LN
652, 3, 2, 0, n, y, n, n, n, N
537, 3, 1, 1, y, y, n, n, n, UN
302, 2, 1, 0, y, n, n, n, y, UN
317, 3, 1, 1, y, n, y, n, n, LN
670, 3, 1, 1, y, n, n, n, y, N
454, 3, 1, 0, y, y, n, n, n, UN
342, 2, 1, 1, n, n, y, n, y, UN
397, 2, 1, 0, y, y, y, y, n, UN
483, 1, 1, 1, y, y, y, y, n, UN
276, 2, 1, 1, y, y, n, y, n, UN
261, 1, 1, 1, n, n, y, n, y, UN
315, 2, 1, 0, y, n, n, n, y, UN
445, 3, 2, 1, y, n, n, y, y, N
244, 3, 1, 1, y, n, y, y, n, LN
278, 3, 2, 1, n, n, y, y, n, LN
139, 1, 1, 1, n, n, n, n, n, LN
122, 1, 1, 0, n, n, y, y, n, LN
172, 1, 1, 1, y, y, y, n, n, UN
526, 3, 1, 1, n, n, n, n, y, N
440, 3, 2, 0, y, y, n, n, n, UN
400, 2, 1, 0, y, y, y, y, n, UN
538, 2, 1, 0, n, y, y, n, n, N
796, 3, 2, 0, y, n, y, n, y, N
304, 3, 2, 1, y, y, n, n, n, UN
776, 2, 1, 1, n, y, y, y, n, N
359, 1, 1, 1, y, n, y, y, y, UN
394, 2, 1, 0, y, y, y, y, n, UN
547, 3, 1, 0, y, n, n, y, y, N
267, 3, 2, 0, y, y, n, y, n, UN
753, 2, 1, 0, y, y, y, n, n, UN
109, 1, 1, 1, y, y, y, n, n, UN
793, 3, 1, 1, y, n, y, y, y, N
248, 3, 1, 1, n, y, n, y, n, UN
330, 1, 1, 1, y, n, y, y, y, UN
251, 1, 1, 1, n, n, n, y, y, UN
740, 3, 2, 0, n, y, y, n, n, N
421, 1, 1, 1, y, y, n, n, n, UN
190, 3, 2, 0, y, y, n, y, n, UN
339, 3, 2, 1, y, n, y, y, n, LN
207, 3, 2, 1, n, n, n, y, n, LN
230, 3, 1, 1, n, n, y, y, n, LN
563, 3, 1, 1, y, n, n, y, y, N
375, 1, 1, 0, n, y, y, n, n, UN
724, 3, 2, 1, y, n, n, n, y, N
418, 3, 2, 1, y, y, n, y, n, UN
240, 2, 1, 0, n, y, y, n, n, N
765, 1, 1, 0, y, y, n, y, n, UN
148, 2, 1, 1, y, n, n, n, y, UN
663, 3, 1, 1, y, n, n, y, y, UN
551, 3, 1, 0, y, y, y, n, n, UN
319, 1, 1, 0, n, y, n, y, n, N
503, 3, 2, 0, y, n, y, y, y, N
604, 2, 1, 0, y, y, y, y, n, UN
149, 3, 1, 1, n, y, y, n, n, N
173, 3, 2, 1, n, y, y, n, y, UN
515, 2, 1, 0, y, y, n, y, n, UN
444, 3, 1, 0, y, y, y, n, n, UN
632, 3, 1, 0, n, n, n, n, y, N
402, 2, 1, 0, n, y, n, y, n, UN
141, 1, 1, 1, n, y, n, n, n, N
415, 3, 2, 0, y, n, y, y, y, N
178, 3, 2, 1, y, n, y, n, n, LN
354, 3, 2, 1, n, n, n, n, n, LN
149, 2, 1, 1, n, y, n, n, n, N
191, 3, 2, 1, n, n, y, y, n, LN
215, 3, 1, 1, n, n, y, n, n, LN
481, 3, 1, 1, n, n, y, n, y, N
595, 2, 1, 1, y, y, n, y, n, UN
134, 3, 1, 1, y, n, y, y, n, LN
468, 3, 1, 0, n, n, y, n, y, N
344, 3, 1, 1, y, n, n, y, n, LN
736, 3, 1, 0, y, n, y, n, y, N
625, 2, 1, 0, n, y, y, n, n, N
591, 3, 1, 1, n, n, n, n, y, N
218, 3, 2, 0, y, y, y, n, n, UN
720, 3, 1, 0, y, n, n, n, y, N
294, 3, 2, 0, y, y, n, n, n, UN
197, 1, 1, 1, n, y, n, n, n, N
641, 3, 2, 1, y, y, n, y, n, UN
414, 3, 2, 1, n, n, y, y, n, LN
762, 3, 2, 1, y, n, y, n, y, N
587, 3, 2, 0, n, y, n, n, n, N
306, 1, 1, 1, y, y, y, y, n, UN
770, 1, 1, 0, y, y, n, y, n, UN
248, 2, 1, 0, n, n, y, y, y, UN
407, 3, 1, 0, y, y, y, y, n, UN
419, 2, 1, 0, n, y, n, n, n, N
275, 3, 1, 0, y, y, n, y, n, UN
324, 1, 1, 0, y, y, n, n, n, UN
531, 3, 1, 1, y, y, n, n, n, UN
540, 2, 1, 1, y, y, y, y, n, UN
107, 1, 1, 0, y, n, y, y, n, LN
438, 3, 1, 0, y, y, n, y, y, UN
251, 3, 2, 1, n, y, y, y, n, N
425, 1, 1, 0, y, y, n, n, n, UN
798, 3, 2, 1, y, n, n, y, y, N
593, 1, 1, 1, n, y, y, y, n, N
413, 3, 1, 1, n, n, n, n, n, LN
318, 1, 1, 1, n, n, n, y, y, UN
317, 2, 1, 0, y, n, y, n, y, UN
219, 2, 1, 0, y, n, y, n, y, UN
275, 1, 1, 0, y, y, y, n, n, UN
380, 3, 2, 0, n, y, n, n, n, N
251, 2, 1, 0, n, y, y, y, n, N
189, 3, 1, 1, n, y, n, y, n, UN
463, 3, 2, 1, n, n, y, y, y, N
334, 1, 1, 1, n, n, y, n, y, UN
366, 3, 1, 1, n, n, n, y, n, LN
354, 3, 2, 1, y, n, y, n, n, LN
413, 3, 2, 0, n, n, y, y, y, N
642, 1, 1, 0, y, y, y, y, n, UN
678, 2, 1, 1, y, y, y, n, n, UN
339, 3, 2, 1, n, y, n, n, n, UN
746, 1, 1, 1, y, y, n, y, n, UN
192, 1, 1, 0, y, n, y, n, n, LN
445, 3, 1, 1, y, n, y, n, y, N
640, 1, 1, 0, y, y, n, y, n, UN
520, 2, 1, 0, y, y, n, y, n, UN
409, 3, 1, 1, y, n, n, y, n, LN
476, 3, 1, 0, n, n, n, n, y, N
413, 3, 1, 0, n, y, y, n, n, UN
340, 1, 1, 0, y, n, n, n, y, UN
191, 1, 1, 1, y, y, y, y, n, UN
783, 3, 2, 0, y, n, n, n, y, UN
789, 3, 2, 1, n, n, y, y, y, N
439, 3, 2, 0, n, n, y, n, y, UN
203, 1, 1, 0, n, y, n, n, n, N
583, 3, 2, 1, n, n, y, y, y, N
248, 3, 2, 1, y, n, n, y, n, LN
571, 3, 1, 1, n, n, n, y, y, N
398, 2, 1, 1, n, n, n, y, y, UN
743, 3, 2, 0, y, n, n, n, y, N
730, 3, 2, 1, n, y, y, n, n, N
100, 1, 1, 1, n, y, n, y, n, UN
205, 1, 1, 0, n, y, n, y, n, N
284, 2, 1, 1, n, y, n, n, n, N
468, 1, 1, 0, y, y, n, y, n, UN
420, 3, 1, 0, n, y, y, y, n, N
672, 2, 1, 1, y, y, y, y, n, UN
386, 3, 2, 0, y, y, n, n, n, UN
503, 3, 1, 0, y, y, n, n, n, UN
106, 1, 1, 1, n, n, n, y, n, LN
305, 3, 1, 1, y, y, n, y, n, UN
428, 3, 1, 0, n, n, y, y, y, N
250, 2, 1, 1, n, y, y, y, n, N
592, 3, 1, 0, y, y, n, n, n, UN
129, 3, 1, 1, n, y, n, n, y, UN
527, 3, 1, 0, y, y, y, n, n, UN
707, 3, 2, 1, n, y, y, y, n, N
372, 2, 1, 1, n, y, n, y, n, N
378, 2, 1, 1, n, y, y, y, n, N
147, 1, 1, 1, n, n, y, n, n, LN
203, 3, 2, 1, n, y, y, y, n, N
606, 2, 1, 1, y, y, y, y, n, UN
183, 3, 2, 0, y, y, y, y, n, UN
761, 3, 2, 1, y, n, y, y, y, UN
572, 2, 1, 1, y, y, n, n, n, UN
562, 3, 1, 1, n, y, y, n, n, N
149, 3, 1, 0, y, y, y, n, n, UN
791, 1, 1, 0, y, y, n, n, n, UN
408, 1, 1, 1, y, y, n, y, n, UN
498, 3, 2, 0, n, y, y, n, n, N
111, 2, 1, 0, n, y, n, y, n, N
430, 3, 1, 1, n, y, n, y, n, UN
216, 3, 1, 1, y, n, y, y, n, LN
480, 2, 1, 1, n, y, n, n, n, N
723, 3, 1, 0, y, n, n, y, y, N
454, 3, 2, 1, y, n, y, y, y, UN
683, 1, 1, 1, y, y, n, y, n, UN
392, 3, 2, 0, n, y, n, y, n, N
147, 2, 1, 1, y, n, y, y, y, UN
158, 2, 1, 0, y, n, n, n, y, UN
507, 3, 1, 0, n, n, n, y, y, N
333, 3, 2, 1, n, y, n, y, n, UN
233, 2, 1, 1, n, n, y, n, y, UN
691, 3, 1, 0, y, y, y, y, n, UN
356, 3, 2, 1, y, y, n, y, n, UN
378, 1, 1, 1, n, y, n, n, n, UN
630, 2, 1, 0, y, y, y, y, n, UN
285, 3, 2, 1, n, y, n, y, n, N
351, 1, 1, 1, n, y, y, y, n, N
319, 1, 1, 1, n, y, n, y, n, N
477, 3, 2, 1, y, n, n, y, y, N
191, 2, 1, 0, n, y, n, y, n, N
165, 1, 1, 1, n, y, n, y, n, N
635, 3, 1, 1, y, n, y, n, y, N
209, 3, 2, 1, y, n, y, y, n, LN
650, 3, 2, 0, n, n, n, y, y, N
683, 3, 1, 1, n, n, y, y, y, N
717, 3, 2, 1, y, n, n, y, y, N
760, 2, 1, 1, y, y, y, y, n, UN
687, 3, 1, 0, y, n, n, n, y, N
786, 3, 2, 0, y, n, n, y, y, N
619, 1, 1, 1, y, y, n, n, n, UN
635, 3, 1, 1, y, n, n, n, y, N
299, 3, 1, 0, n, y, n, y, n, UN
580, 2, 1, 0, y, y, y, n, n, UN
292, 3, 1, 0, n, y, n, n, n, N
365, 2, 1, 1, y, y, n, y, n, UN
261, 3, 2, 1, y, y, y, n, n, UN
457, 1, 1, 0, y, y, y, y, n, UN
629, 3, 1, 0, n, y, n, n, n, N
341, 2, 1, 1, y, y, n, y, n, UN
386, 1, 1, 0, y, y, n, n, n, UN
574, 1, 1, 1, y, y, n, y, n, UN
332, 3, 1, 1, n, n, y, y, n, LN
102, 1, 1, 0, n, y, y, y, n, N
